seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd
64363,2026-04-09 04:22:32,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49452018390629,61901,5,5,1,9,0,0,0,0,0,1526,20000,42,0,7.6,,107,700000,,,,,115,58,41,31,30,26,8,4,7,106,51,41,31,27,22,7,4,7
64364,2026-04-09 04:22:33,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452018540629,61900,5,5,1,9,0,0,0,0,1,1527,20000,42,1,7.6,,107,700000,,,,,116,58,41,31,30,27,8,4,7,107,51,41,31,27,23,7,4,7
64365,2026-04-09 04:22:34,3,3,3,attack,attack,attack,attack,2,true,0,49452018540629,61899,5,5,1,9,3,0,0,0,0,1527,20000,42,0,7.6,,107,700000,,,,"{""4fdd0917"":""237\/500@m17""}",117,61,41,31,30,27,9,4,7,108,54,41,31,27,23,8,4,7
64366,2026-04-09 04:22:38,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452044690629,61898,5,5,1,9,0,0,0,0,1,1528,20000,42,1,7.6,,107,700000,,,,,118,61,41,31,30,28,9,4,7,109,54,41,31,27,24,8,4,7
64367,2026-04-09 04:22:39,3,3,3,attack,attack,attack,attack,2,true,0,49452044690629,61897,5,5,1,9,3,0,0,0,0,1528,20000,42,0,7.6,,107,700000,,,,,119,64,41,31,30,28,10,4,7,110,57,41,31,27,24,9,4,7
64368,2026-04-09 04:22:44,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452070840629,61896,5,5,1,9,0,0,0,0,1,1529,20000,42,1,7.6,,107,700000,,,,,120,64,41,31,30,29,10,4,7,111,57,41,31,27,25,9,4,7
64369,2026-04-09 04:22:46,5,5,5,shield,shield,shield,shield,3,true,1,49452070840629,61896,5,5,1,9,0,0,3,0,0,1529,20000,42,0,7.6,,107,700000,,,,,121,64,41,34,30,29,10,4,8,112,57,41,34,27,25,9,4,8
64370,2026-04-09 04:22:47,3,3,1,attack,attack,coin,gold,1,false,25000,49452070865629,61895,5,5,1,9,2,0,0,0,0,1529,20000,42,0,7.6,,107,700000,,,,,122,66,41,34,30,29,10,4,8,113,59,41,34,27,25,9,4,8
64371,2026-04-09 04:22:48,3,3,3,attack,attack,attack,attack,2,true,0,49452070865629,61894,5,5,1,9,3,0,0,0,0,1529,20000,42,0,7.6,,107,700000,,,,,123,69,41,34,30,29,11,4,8,114,62,41,34,27,25,10,4,8
64372,2026-04-09 04:22:52,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452079595629,61893,5,5,1,9,0,0,0,0,1,1530,20000,42,1,7.6,,107,700000,,,,,124,69,41,34,30,30,11,4,8,115,62,41,34,27,26,10,4,8
64373,2026-04-09 04:22:54,3,1,1,attack,coin,coin,gold,1,false,50000,49452079645629,61892,5,5,1,9,1,0,0,0,0,1530,20000,42,0,7.6,,107,700000,,,,,125,70,41,34,30,30,11,4,8,116,63,41,34,27,26,10,4,8
64374,2026-04-09 04:22:55,6,6,6,spins,spins,spins,spins,5,true,10,49452079645629,61901,5,5,1,9,0,0,0,3,0,1530,20000,42,0,7.6,,107,700000,,,,,126,70,41,34,33,30,11,4,8,117,63,41,34,30,26,10,4,8
64375,2026-04-09 04:22:57,1,6,6,coin,spins,spins,gold,1,false,25000,49452079670629,61900,5,5,1,9,0,0,0,2,0,1530,20000,42,0,7.6,,107,700000,,,,,127,70,41,34,35,30,11,4,8,1,0,0,0,2,0,0,0,0
64376,2026-04-09 04:22:59,4,6,2,steal,spins,goldSack,gold,1,false,100000,49452079770629,61899,5,5,1,9,0,1,0,1,0,1530,20000,42,0,7.6,,107,700000,,,,,128,70,42,34,36,30,11,4,8,2,0,1,0,3,0,0,0,0
64377,2026-04-09 04:23:04,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452079920629,61898,5,5,1,9,0,0,0,0,1,1531,20000,42,1,7.7,,107,700000,,,,"{""6cad4489"":""772\/2500@m7""}",129,70,42,34,36,31,11,4,8,3,0,1,0,3,1,0,0,0
64378,2026-04-09 04:23:05,5,5,5,shield,shield,shield,shield,3,true,1,49452079920629,61898,5,5,1,9,0,0,3,0,0,1531,20000,42,0,7.7,,107,700000,,,,,130,70,42,37,36,31,11,4,9,4,0,1,3,3,1,0,0,1
64379,2026-04-09 04:23:07,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49452081920629,61897,5,5,1,9,0,0,0,0,0,1531,20000,42,0,7.7,,107,700000,,,,,131,70,42,37,36,31,11,4,9,5,0,1,3,3,1,0,0,1
64380,2026-04-09 04:23:08,3,3,1,attack,attack,coin,gold,1,false,25000,49452081945629,61896,5,5,1,9,2,0,0,0,0,1531,20000,42,0,7.7,,107,700000,,,,,132,72,42,37,36,31,11,4,9,6,2,1,3,3,1,0,0,1
64381,2026-04-09 04:23:09,3,1,5,attack,coin,shield,gold,1,false,25000,49452081970629,61895,5,5,1,9,1,0,1,0,0,1531,20000,42,0,7.7,,107,700000,,,,,133,73,42,38,36,31,11,4,9,7,3,1,4,3,1,0,0,1
64382,2026-04-09 04:23:10,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49452081995629,61894,5,5,1,9,0,0,0,0,2,1533,20000,42,2,7.7,,107,700000,,,,,134,73,42,38,36,33,11,4,9,8,3,1,4,3,3,0,0,1
64383,2026-04-09 04:23:11,4,6,2,steal,spins,goldSack,gold,1,false,100000,49452082095629,61893,5,5,1,9,0,1,0,1,0,1533,20000,42,0,7.7,,107,700000,,,,,135,73,43,38,37,33,11,4,9,9,3,2,4,4,3,0,0,1
64384,2026-04-09 04:23:14,4,6,2,steal,spins,goldSack,gold,1,false,100000,49452082195629,61892,5,5,1,9,0,1,0,1,0,1533,20000,42,0,7.7,,107,700000,,,,,136,73,44,38,38,33,11,4,9,10,3,3,4,5,3,0,0,1
64385,2026-04-09 04:23:17,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49452084195629,61891,5,5,1,9,0,0,0,0,0,1533,20000,42,0,7.7,,107,700000,,,,,137,73,44,38,38,33,11,4,9,11,3,3,4,5,3,0,0,1
64386,2026-04-09 04:23:19,3,3,1,attack,attack,coin,gold,1,false,25000,49452084220629,61890,5,5,1,9,2,0,0,0,0,1533,20000,42,0,7.7,,107,700000,,,,"{""6cad4489"":""774\/2500@m7""}",138,75,44,38,38,33,11,4,9,12,5,3,4,5,3,0,0,1
64387,2026-04-09 04:23:20,1,1,1,coin,coin,coin,gold,1,true,250000,49452084470629,61889,5,5,1,9,0,0,0,0,0,1533,20000,42,0,7.7,,107,700000,,,,,139,75,44,38,38,33,11,4,9,13,5,3,4,5,3,0,0,1
64388,2026-04-09 04:23:21,3,3,1,attack,attack,coin,gold,1,false,25000,49452084495629,61888,5,5,1,9,2,0,0,0,0,1533,20000,42,0,7.7,,107,700000,,,,"{""4fdd0917"":""239\/500@m17""}",140,77,44,38,38,33,11,4,9,14,7,3,4,5,3,0,0,1
64389,2026-04-09 04:23:22,4,6,2,steal,spins,goldSack,gold,1,false,100000,49452084595629,61887,5,5,1,9,0,1,0,1,0,1533,20000,42,0,7.7,,107,700000,,,,,141,77,45,38,39,33,11,4,9,15,7,4,4,6,3,0,0,1
64390,2026-04-09 04:23:23,1,1,1,coin,coin,coin,gold,1,true,250000,49452084845629,61886,5,5,1,9,0,0,0,0,0,1533,20000,42,0,7.7,,107,700000,,,,,142,77,45,38,39,33,11,4,9,16,7,4,4,6,3,0,0,1
64391,2026-04-09 04:23:27,3,4,2,attack,steal,goldSack,gold,1,false,40000000,49452124845629,61486,5,5,400,9,1,1,0,0,0,1533,20000,42,0,7.7,,107,700000,,,,,143,78,46,38,39,33,11,4,9,17,8,5,4,6,3,0,0,1
64392,2026-04-09 04:23:28,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,49452184845629,61086,5,5,400,9,0,0,0,0,1,1933,20000,42,400,9.7,,107,700000,,,,,144,78,46,38,39,34,11,4,9,18,8,5,4,6,4,0,0,1
64393,2026-04-09 04:23:29,3,4,2,attack,steal,goldSack,gold,1,false,40000000,49452224845629,60686,5,5,400,9,1,1,0,0,0,1933,20000,42,0,9.7,,107,700000,,,,,145,79,47,38,39,34,11,4,9,19,9,6,4,6,4,0,0,1
64394,2026-04-09 04:23:30,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,49452284845629,60286,5,5,400,9,0,0,0,0,1,2333,20000,42,400,11.7,,107,700000,,,,,146,79,47,38,39,35,11,4,9,20,9,6,4,6,5,0,0,1
64395,2026-04-09 04:51:07,1,1,6,coin,coin,spins,gold,1,false,50000,49452284895629,60285,5,5,1,9,0,0,0,1,0,2333,20000,42,0,11.7,,107,700000,,,,,147,79,47,38,40,35,11,4,9,21,9,6,4,7,5,0,0,1
64396,2026-04-09 04:51:08,3,3,3,attack,attack,attack,attack,2,true,0,49452284895629,60284,5,5,1,9,3,0,0,0,0,2333,20000,42,0,11.7,,107,700000,,,,,148,82,47,38,40,35,12,4,9,22,12,6,4,7,5,1,0,1
64397,2026-04-09 04:51:43,1,6,6,coin,spins,spins,gold,1,false,25000,49452293500629,60283,5,5,1,9,0,0,0,2,0,2333,20000,42,0,11.7,,107,700000,,,,"{""4fdd0917"":""241\/500@m17""}",149,82,47,38,42,35,12,4,9,23,12,6,4,9,5,1,0,1
64398,2026-04-09 04:51:44,1,1,1,coin,coin,coin,gold,1,true,250000,49452293750629,60282,5,5,1,9,0,0,0,0,0,2333,20000,42,0,11.7,,107,700000,,,,,150,82,47,38,42,35,12,4,9,24,12,6,4,9,5,1,0,1
64399,2026-04-09 04:51:45,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49452295750629,60281,5,5,1,9,0,0,0,0,0,2333,20000,42,0,11.7,,107,700000,,,,,151,82,47,38,42,35,12,4,9,25,12,6,4,9,5,1,0,1
64400,2026-04-09 04:51:46,1,1,6,coin,coin,spins,gold,1,false,50000,49452295800629,60280,5,5,1,9,0,0,0,1,0,2333,20000,42,0,11.7,,107,700000,,,,"{""6cad4489"":""776\/2500@m7""}",152,82,47,38,43,35,12,4,9,26,12,6,4,10,5,1,0,1
64401,2026-04-09 04:51:47,3,3,3,attack,attack,attack,attack,2,true,0,49452295800629,60279,5,5,1,9,3,0,0,0,0,2333,20000,42,0,11.7,,107,700000,,,,,153,85,47,38,43,35,13,4,9,27,15,6,4,10,5,2,0,1
64402,2026-04-09 04:51:51,3,3,2,attack,attack,goldSack,gold,1,false,100000,49452304480629,60278,5,5,1,9,2,0,0,0,0,2333,20000,42,0,11.7,,107,700000,,,,,154,87,47,38,43,35,13,4,9,28,17,6,4,10,5,2,0,1
64403,2026-04-09 04:51:52,1,1,6,coin,coin,spins,gold,1,false,50000,49452304530629,60277,5,5,1,9,0,0,0,1,0,2333,20000,42,0,11.7,,107,700000,,,,,155,87,47,38,44,35,13,4,9,29,17,6,4,11,5,2,0,1
64404,2026-04-09 04:51:57,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452304680629,60276,5,5,1,9,0,0,0,0,1,2334,20000,42,1,11.7,,107,700000,,,,,156,87,47,38,44,36,13,4,9,30,17,6,4,11,6,2,0,1
64405,2026-04-09 04:51:59,3,4,2,attack,steal,goldSack,gold,1,false,100000,49452304780629,60275,5,5,1,9,1,1,0,0,0,2334,20000,42,0,11.7,,107,700000,,,,,157,88,48,38,44,36,13,4,9,31,18,7,4,11,6,2,0,1
64406,2026-04-09 04:52:00,1,4,6,coin,steal,spins,gold,1,false,25000,49452304805629,60274,5,5,1,9,0,1,0,1,0,2334,20000,42,0,11.7,,107,700000,,,,,158,88,49,38,45,36,13,4,9,32,18,8,4,12,6,2,0,1
64407,2026-04-09 04:52:01,1,4,6,coin,steal,spins,gold,1,false,25000,49452304830629,60273,5,5,1,9,0,1,0,1,0,2334,20000,42,0,11.7,,107,700000,,,,,159,88,50,38,46,36,13,4,9,33,18,9,4,13,6,2,0,1
64408,2026-04-09 04:52:04,1,5,5,coin,shield,shield,gold,1,false,25000,49452304855629,60272,5,5,1,9,0,0,2,0,0,2334,20000,42,0,11.7,,107,700000,,,,,160,88,50,40,46,36,13,4,9,34,18,9,6,13,6,2,0,1
64409,2026-04-09 04:52:05,1,1,6,coin,coin,spins,gold,1,false,50000,49452304905629,60271,5,5,1,9,0,0,0,1,0,2334,20000,42,0,11.7,,107,700000,,,,,161,88,50,40,47,36,13,4,9,35,18,9,6,14,6,2,0,1
64410,2026-04-09 04:52:06,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,49452304905629,60270,5,5,1,9,0,0,0,0,3,2344,20000,42,10,11.7,,107,700000,,,,,162,88,50,40,47,39,13,4,9,36,18,9,6,14,9,2,0,1
64411,2026-04-09 04:52:07,3,6,2,attack,spins,goldSack,gold,1,false,100000,49452305005629,60269,5,5,1,9,1,0,0,1,0,2344,20000,42,0,11.7,,107,700000,,,,,1,1,0,0,1,0,0,0,0,37,19,9,6,15,9,2,0,1
64412,2026-04-09 04:52:08,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452305155629,60268,5,5,1,9,0,0,0,0,1,2345,20000,42,1,11.7,,107,700000,,,,,2,1,0,0,1,1,0,0,0,38,19,9,6,15,10,2,0,1
64413,2026-04-09 04:52:09,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49452307155629,60267,5,5,1,9,0,0,0,0,0,2345,20000,42,0,11.7,,107,700000,,,,,3,1,0,0,1,1,0,0,0,39,19,9,6,15,10,2,0,1
64414,2026-04-09 04:52:10,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452307305629,60266,5,5,1,9,0,0,0,0,1,2346,20000,42,1,11.7,,107,700000,,,,,4,1,0,0,1,2,0,0,0,40,19,9,6,15,11,2,0,1
64415,2026-04-09 04:52:11,30,30,3,accumulation,accumulation,attack,gold,6,false,0,49452307305629,60265,5,5,1,9,1,0,0,0,2,2348,20000,42,2,11.7,,107,700000,,,,,5,2,0,0,1,4,0,0,0,41,20,9,6,15,13,2,0,1
64416,2026-04-09 04:52:13,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49452307330629,60264,5,5,1,9,0,0,0,0,2,2350,20000,42,2,11.8,,107,700000,,,,,6,2,0,0,1,6,0,0,0,42,20,9,6,15,15,2,0,1
64417,2026-04-09 04:52:14,1,6,6,coin,spins,spins,gold,1,false,25000,49452307355629,60263,5,5,1,9,0,0,0,2,0,2350,20000,42,0,11.8,,107,700000,,,,,7,2,0,0,3,6,0,0,0,43,20,9,6,17,15,2,0,1
64418,2026-04-09 04:52:14,3,4,2,attack,steal,goldSack,gold,1,false,100000,49452307455629,60262,5,5,1,9,1,1,0,0,0,2350,20000,42,0,11.8,,107,700000,,,,"{""6cad4489"":""778\/2500@m7""}",8,3,1,0,3,6,0,0,0,44,21,10,6,17,15,2,0,1
64419,2026-04-09 04:52:15,1,1,1,coin,coin,coin,gold,1,true,250000,49452307705629,60261,5,5,1,9,0,0,0,0,0,2350,20000,42,0,11.8,,107,700000,,,,,9,3,1,0,3,6,0,0,0,45,21,10,6,17,15,2,0,1
64420,2026-04-09 04:52:16,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49452307730629,60260,5,5,1,9,0,0,0,0,2,2352,20000,42,2,11.8,,107,700000,,,,,10,3,1,0,3,8,0,0,0,46,21,10,6,17,17,2,0,1
64421,2026-04-09 04:52:17,3,3,2,attack,attack,goldSack,gold,1,false,100000,49452307830629,60259,5,5,1,9,2,0,0,0,0,2352,20000,42,0,11.8,,107,700000,,,,"{""4fdd0917"":""243\/500@m17""}",11,5,1,0,3,8,0,0,0,47,23,10,6,17,17,2,0,1
64422,2026-04-09 04:52:18,5,5,5,shield,shield,shield,shield,3,true,1,49452307830629,60259,5,5,1,9,0,0,3,0,0,2352,20000,42,0,11.8,,107,700000,,,,,12,5,1,3,3,8,0,0,1,48,23,10,9,17,17,2,0,2
64423,2026-04-09 04:52:20,1,4,6,coin,steal,spins,gold,1,false,25000,49452307855629,60258,5,5,1,9,0,1,0,1,0,2352,20000,42,0,11.8,,107,700000,,,,,13,5,2,3,4,8,0,0,1,49,23,11,9,18,17,2,0,2
64424,2026-04-09 04:52:20,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49452307880629,60257,5,5,1,9,0,0,0,0,2,2354,20000,42,2,11.8,,107,700000,,,,,14,5,2,3,4,10,0,0,1,50,23,11,9,18,19,2,0,2
64425,2026-04-09 04:52:22,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452308030629,60256,5,5,1,9,0,0,0,0,1,2355,20000,42,1,11.8,,107,700000,,,,,15,5,2,3,4,11,0,0,1,51,23,11,9,18,20,2,0,2
64426,2026-04-09 04:52:23,3,3,3,attack,attack,attack,attack,2,true,0,49452308030629,60255,5,5,1,9,3,0,0,0,0,2355,20000,42,0,11.8,,107,700000,,,,,16,8,2,3,4,11,1,0,1,52,26,11,9,18,20,3,0,2
64427,2026-04-09 04:52:27,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49452316635629,60254,5,5,1,9,0,0,0,0,2,2357,20000,42,2,11.8,,107,700000,,,,,17,8,2,3,4,13,1,0,1,53,26,11,9,18,22,3,0,2
64428,2026-04-09 04:52:29,3,4,2,attack,steal,goldSack,gold,1,false,100000,49452316735629,60253,5,5,1,9,1,1,0,0,0,2357,20000,42,0,11.8,,107,700000,,,,,18,9,3,3,4,13,1,0,1,54,27,12,9,18,22,3,0,2
64429,2026-04-09 04:52:29,3,3,3,attack,attack,attack,attack,2,true,0,49452316735629,60252,5,5,1,9,3,0,0,0,0,2357,20000,42,0,11.8,,107,700000,,,,,19,12,3,3,4,13,2,0,1,55,30,12,9,18,22,4,0,2
64430,2026-04-09 04:52:33,3,3,2,attack,attack,goldSack,gold,1,false,100000,49452342835629,60251,5,5,1,9,2,0,0,0,0,2357,20000,42,0,11.8,,107,700000,,,,,20,14,3,3,4,13,2,0,1,56,32,12,9,18,22,4,0,2
64431,2026-04-09 04:52:34,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452342985629,60250,5,5,1,9,0,0,0,0,1,2358,20000,42,1,11.8,,107,700000,,,,,21,14,3,3,4,14,2,0,1,57,32,12,9,18,23,4,0,2
64432,2026-04-09 04:52:35,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452343135629,60249,5,5,1,9,0,0,0,0,1,2359,20000,42,1,11.8,,107,700000,,,,,22,14,3,3,4,15,2,0,1,58,32,12,9,18,24,4,0,2
64433,2026-04-09 04:52:36,3,4,2,attack,steal,goldSack,gold,1,false,100000,49452343235629,60248,5,5,1,9,1,1,0,0,0,2359,20000,42,0,11.8,,107,700000,,,,"{""4fdd0917"":""245\/500@m17""}",23,15,4,3,4,15,2,0,1,59,33,13,9,18,24,4,0,2
64434,2026-04-09 04:52:37,1,1,6,coin,coin,spins,gold,1,false,50000,49452343285629,60247,5,5,1,9,0,0,0,1,0,2359,20000,42,0,11.8,,107,700000,,,,,24,15,4,3,5,15,2,0,1,60,33,13,9,19,24,4,0,2
64435,2026-04-09 04:52:37,1,1,1,coin,coin,coin,gold,1,true,250000,49452343535629,60246,5,5,1,9,0,0,0,0,0,2359,20000,42,0,11.8,,107,700000,,,,,25,15,4,3,5,15,2,0,1,61,33,13,9,19,24,4,0,2
64436,2026-04-09 04:52:38,3,4,2,attack,steal,goldSack,gold,1,false,100000,49452343635629,60245,5,5,1,9,1,1,0,0,0,2359,20000,42,0,11.8,,107,700000,,,,"{""6cad4489"":""780\/2500@m7""}",26,16,5,3,5,15,2,0,1,62,34,14,9,19,24,4,0,2
64437,2026-04-09 04:52:39,5,5,5,shield,shield,shield,shield,3,true,1,49452343635629,60245,5,5,1,9,0,0,3,0,0,2359,20000,42,0,11.8,,107,700000,,,,,27,16,5,6,5,15,2,0,2,63,34,14,12,19,24,4,0,3
64438,2026-04-09 04:52:40,3,6,2,attack,spins,goldSack,gold,1,false,100000,49452343735629,60244,5,5,1,9,1,0,0,1,0,2359,20000,42,0,11.8,,107,700000,,,,,28,17,5,6,6,15,2,0,2,64,35,14,12,20,24,4,0,3
64439,2026-04-09 04:52:40,1,1,1,coin,coin,coin,gold,1,true,250000,49452343985629,60243,5,5,1,9,0,0,0,0,0,2359,20000,42,0,11.8,,107,700000,,,,,29,17,5,6,6,15,2,0,2,65,35,14,12,20,24,4,0,3
64440,2026-04-09 04:52:41,5,5,5,shield,shield,shield,shield,3,true,1,49452343985629,60243,5,5,1,9,0,0,3,0,0,2359,20000,42,0,11.8,,107,700000,,,,"{""6cad4489"":""782\/2500@m7""}",30,17,5,9,6,15,2,0,3,66,35,14,15,20,24,4,0,4
64441,2026-04-09 04:52:42,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452344135629,60242,5,5,1,9,0,0,0,0,1,2360,20000,42,1,11.8,,107,700000,,,,,31,17,5,9,6,16,2,0,3,67,35,14,15,20,25,4,0,4
64442,2026-04-09 04:52:43,3,4,2,attack,steal,goldSack,gold,1,false,100000,49452344235629,60241,5,5,1,9,1,1,0,0,0,2360,20000,42,0,11.8,,107,700000,,,,"{""4fdd0917"":""247\/500@m17""}",32,18,6,9,6,16,2,0,3,68,36,15,15,20,25,4,0,4
64443,2026-04-09 04:52:44,3,4,2,attack,steal,goldSack,gold,1,false,100000,49452344335629,60240,5,5,1,9,1,1,0,0,0,2360,20000,42,0,11.8,,107,700000,,,,,33,19,7,9,6,16,2,0,3,69,37,16,15,20,25,4,0,4
64444,2026-04-09 04:52:44,3,1,5,attack,coin,shield,gold,1,false,25000,49452344360629,60239,5,5,1,9,1,0,1,0,0,2360,20000,42,0,11.8,,107,700000,,,,,34,20,7,10,6,16,2,0,3,70,38,16,16,20,25,4,0,4
64445,2026-04-09 04:52:45,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452344510629,60238,5,5,1,9,0,0,0,0,1,2361,20000,42,1,11.8,,107,700000,,,,,35,20,7,10,6,17,2,0,3,71,38,16,16,20,26,4,0,4
64446,2026-04-09 04:52:46,3,3,2,attack,attack,goldSack,gold,1,false,100000,49452344610629,60237,5,5,1,9,2,0,0,0,0,2361,20000,42,0,11.8,,107,700000,,,,,36,22,7,10,6,17,2,0,3,72,40,16,16,20,26,4,0,4
64447,2026-04-09 04:52:47,1,1,1,coin,coin,coin,gold,1,true,250000,49452344860629,60236,5,5,1,9,0,0,0,0,0,2361,20000,42,0,11.8,,107,700000,,,,,37,22,7,10,6,17,2,0,3,73,40,16,16,20,26,4,0,4
64448,2026-04-09 04:52:47,1,6,6,coin,spins,spins,gold,1,false,25000,49452344885629,60235,5,5,1,9,0,0,0,2,0,2361,20000,42,0,11.8,,107,700000,,,,,38,22,7,10,8,17,2,0,3,74,40,16,16,22,26,4,0,4
64449,2026-04-09 04:52:48,3,4,2,attack,steal,goldSack,gold,1,false,100000,49452344985629,60234,5,5,1,9,1,1,0,0,0,2361,20000,42,0,11.8,,107,700000,,,,,39,23,8,10,8,17,2,0,3,75,41,17,16,22,26,4,0,4
64450,2026-04-09 04:52:49,1,1,6,coin,coin,spins,gold,1,false,50000,49452345035629,60233,5,5,1,9,0,0,0,1,0,2361,20000,42,0,11.8,,107,700000,,,,,40,23,8,10,9,17,2,0,3,76,41,17,16,23,26,4,0,4
64451,2026-04-09 04:52:49,1,4,6,coin,steal,spins,gold,1,false,25000,49452345060629,60232,5,5,1,9,0,1,0,1,0,2361,20000,42,0,11.8,,107,700000,,,,,41,23,9,10,10,17,2,0,3,77,41,18,16,24,26,4,0,4
64452,2026-04-09 04:52:50,6,6,6,spins,spins,spins,spins,5,true,10,49452345060629,60241,5,5,1,9,0,0,0,3,0,2361,20000,42,0,11.8,,107,700000,,,,,42,23,9,10,13,17,2,0,3,78,41,18,16,27,26,4,0,4
64453,2026-04-09 04:52:51,4,4,4,steal,steal,steal,steal,4,true,0,49452345060629,60240,5,5,1,9,0,3,0,0,0,2361,20000,42,0,11.8,,107,700000,,,,,43,23,12,10,13,17,2,1,3,1,0,3,0,0,0,0,1,0
64454,2026-04-09 04:53:13,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49452465410629,60239,5,5,1,9,0,0,0,0,0,2361,20000,42,0,11.8,,107,700000,,,,,44,23,12,10,13,17,2,1,3,2,0,3,0,0,0,0,1,0
64455,2026-04-09 04:53:14,3,3,3,attack,attack,attack,attack,2,true,0,49452465410629,60238,5,5,1,9,3,0,0,0,0,2361,20000,42,0,11.8,,107,700000,,,,"{""4fdd0917"":""249\/500@m17""}",45,26,12,10,13,17,3,1,3,3,3,3,0,0,0,1,1,0
64456,2026-04-09 04:55:49,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452491560629,60237,5,5,1,9,0,0,0,0,1,2362,20000,42,1,11.8,,107,700000,,,,,46,26,12,10,13,18,3,1,3,4,3,3,0,0,1,1,1,0
64457,2026-04-09 04:55:50,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49452493560629,60236,5,5,1,9,0,0,0,0,0,2362,20000,42,0,11.8,,107,700000,,,,,47,26,12,10,13,18,3,1,3,5,3,3,0,0,1,1,1,0
64458,2026-04-09 04:55:51,3,3,2,attack,attack,goldSack,gold,1,false,100000,49452493660629,60235,5,5,1,9,2,0,0,0,0,2362,20000,42,0,11.8,,107,700000,,,,,48,28,12,10,13,18,3,1,3,6,5,3,0,0,1,1,1,0
64459,2026-04-09 04:55:52,1,4,4,coin,steal,steal,gold,1,false,25000,49452493685629,60234,5,5,1,9,0,2,0,0,0,2362,20000,42,0,11.8,,107,700000,,,,"{""6cad4489"":""784\/2500@m7""}",49,28,14,10,13,18,3,1,3,7,5,5,0,0,1,1,1,0
64460,2026-04-09 04:55:52,1,4,4,coin,steal,steal,gold,1,false,25000,49452493710629,60233,5,5,1,9,0,2,0,0,0,2362,20000,42,0,11.8,,107,700000,,,,,50,28,16,10,13,18,3,1,3,8,5,7,0,0,1,1,1,0
64461,2026-04-09 04:55:53,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49452493735629,60232,5,5,1,9,0,0,0,0,2,2364,20000,42,2,11.8,,107,700000,,,,,51,28,16,10,13,20,3,1,3,9,5,7,0,0,3,1,1,0
64462,2026-04-09 04:55:54,5,2,2,shield,goldSack,goldSack,gold,1,false,150000,49452493885629,60231,5,5,1,9,0,0,1,0,0,2364,20000,42,0,11.8,,107,700000,,,,,52,28,16,11,13,20,3,1,3,10,5,7,1,0,3,1,1,0
64463,2026-04-09 04:55:55,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49452493910629,60230,5,5,1,9,0,0,0,0,2,2366,20000,42,2,11.8,,107,700000,,,,,53,28,16,11,13,22,3,1,3,11,5,7,1,0,5,1,1,0
64464,2026-04-09 04:55:58,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49452494060629,60229,5,5,1,9,0,0,0,0,1,2367,20000,42,1,11.8,,107,700000,,,,"{""6cad4489"":""786\/2500@m7""}",54,28,16,11,13,23,3,1,3,12,5,7,1,0,6,1,1,0
