seq,timestamp,session_date,gap_idx,spin_in_gap,prev_gap_length,prev_real_triple,bet_level,bet_mult,sa_spins,sa_acc,sa_spn,acc_rate,spn_rate,slope_8,slope_10,r01_combo,r02_ideal_ra,r03_ra_t130,r04_flat_150_32,r05_sml_l120_g32,r06_sml_l120_g30,r07_sml_s100_l120_m180,r08_sml_s100_l120_m110,r09_sml_s100_l130_m130,r10_sml_s50_l130_m150,r11_sml_s50_l130_s80,r12_shield_110,r13_shield_120,r14_shield_130,r15_shield_140,r16_flat_150_37,rules_count,rules_bitmask,phase,cooldown_remaining,consec_bets,gap_bets_so_far,is_triple,triple_type,target_caught,gae_segment,gae_grand_prize,gae_last_mission,accum_mission,accum_current,accum_total,accum_pct,accum_delta
64064,2026-04-08 15:51:45,2026-04-08,0,18,-1,steal,9,1,57,19,5,0.3333,0.0877,-0.0340,-0.0071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,,0,,700000,107,37,1147,10000,11.47,0
64065,2026-04-08 15:51:47,2026-04-08,0,19,-1,steal,9,1,58,19,7,0.3276,0.1207,-0.0324,-0.0474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1147,10000,11.47,0
64066,2026-04-08 15:51:48,2026-04-08,0,20,-1,steal,9,1,59,21,7,0.3559,0.1186,0.0030,-0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1149,10000,11.49,0
64067,2026-04-08 15:51:49,2026-04-08,0,21,60,accumulation,9,1,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,accumulation,0,,700000,107,37,1159,10000,11.59,0
64068,2026-04-08 15:51:51,2026-04-08,1,1,60,accumulation,9,1,1,0,1,0.0000,1.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1159,10000,11.59,0
64069,2026-04-08 15:51:52,2026-04-08,1,2,60,accumulation,9,1,2,0,2,0.0000,1.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1159,10000,11.59,0
64070,2026-04-08 15:51:53,2026-04-08,1,3,60,accumulation,9,1,3,2,2,0.6667,0.6667,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1161,10000,11.61,0
64071,2026-04-08 15:51:55,2026-04-08,1,4,60,spins,9,1,4,2,5,0.5000,1.2500,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,spins,0,,700000,107,37,1161,10000,11.61,0
64072,2026-04-08 15:51:56,2026-04-08,1,5,60,shield,9,1,5,2,5,0.4000,1.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,shield,0,,700000,107,37,1161,10000,11.61,0
64073,2026-04-08 15:51:57,2026-04-08,1,6,60,shield,9,1,6,2,6,0.3333,1.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1161,10000,11.61,0
64074,2026-04-08 15:51:58,2026-04-08,1,7,60,shield,9,1,7,2,6,0.2857,0.8571,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1161,10000,11.61,0
64075,2026-04-08 15:51:59,2026-04-08,1,8,60,shield,9,1,8,2,7,0.2500,0.8750,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1161,10000,11.61,0
64076,2026-04-08 15:52:00,2026-04-08,1,9,60,shield,9,1,9,2,7,0.2222,0.7778,0.2222,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,,700000,107,37,1161,10000,11.61,0
64077,2026-04-08 15:52:01,2026-04-08,1,10,60,attack,9,1,10,2,7,0.2000,0.7000,0.2000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,,700000,107,37,1161,10000,11.61,0
64078,2026-04-08 15:52:14,2026-04-08,1,11,60,attack,9,1,11,2,7,0.1818,0.6364,-0.4848,0.1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1161,10000,11.61,0
64079,2026-04-08 15:52:14,2026-04-08,1,12,60,attack,9,1,12,2,7,0.1667,0.5833,-0.3333,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1161,10000,11.61,0
64080,2026-04-08 15:52:15,2026-04-08,1,13,60,attack,9,1,13,2,7,0.1538,0.5385,-0.2462,-0.5128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,,700000,107,37,1161,10000,11.61,0
64081,2026-04-08 15:52:16,2026-04-08,1,14,60,attack,9,1,14,2,7,0.1429,0.5000,-0.1905,-0.3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1161,10000,11.61,0
64082,2026-04-08 15:52:17,2026-04-08,1,15,60,attack,9,1,15,3,7,0.2000,0.4667,-0.0857,-0.2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1162,10000,11.62,0
64083,2026-04-08 15:52:20,2026-04-08,1,16,60,attack,9,1,16,3,7,0.1875,0.4375,-0.0625,-0.1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,,700000,107,37,1162,10000,11.62,0
64084,2026-04-08 15:52:57,2026-04-08,1,17,60,shield,9,1,17,3,7,0.1765,0.4118,-0.0458,-0.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,shield,0,,700000,107,37,1162,10000,11.62,0
64085,2026-04-08 15:52:58,2026-04-08,1,18,60,shield,9,1,18,3,7,0.1667,0.3889,-0.0333,-0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,,700000,107,37,1162,10000,11.62,0
64086,2026-04-08 15:52:59,2026-04-08,1,19,60,shield,9,1,19,5,7,0.2632,0.3684,0.0813,0.0409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1164,10000,11.64,0
64087,2026-04-08 15:52:59,2026-04-08,1,20,60,attack,9,1,20,5,7,0.2500,0.3500,0.0833,0.0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,,700000,107,37,1164,10000,11.64,0
64088,2026-04-08 15:53:07,2026-04-08,1,21,60,steal,9,1,21,5,7,0.2381,0.3333,0.0842,0.0563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,steal,0,,700000,107,37,1164,10000,11.64,0
64089,2026-04-08 15:53:44,2026-04-08,1,22,60,steal,9,1,22,5,7,0.2273,0.3182,0.0844,0.0606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,,700000,107,37,1164,10000,11.64,0
64090,2026-04-08 15:53:45,2026-04-08,1,23,60,steal,9,1,23,5,7,0.2174,0.3043,0.0174,0.0635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,,700000,107,37,1164,10000,11.64,0
64091,2026-04-08 15:53:46,2026-04-08,1,24,60,steal,9,1,24,5,7,0.2083,0.2917,0.0208,0.0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,,700000,107,37,1164,10000,11.64,0
64092,2026-04-08 15:53:47,2026-04-08,1,25,60,steal,9,1,25,5,8,0.2000,0.3200,0.0235,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1164,10000,11.64,0
64093,2026-04-08 15:53:48,2026-04-08,1,26,60,steal,9,1,26,5,8,0.1923,0.3077,0.0256,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,,700000,107,37,1164,10000,11.64,0
64094,2026-04-08 15:53:49,2026-04-08,1,27,60,steal,9,1,27,6,8,0.2222,0.2963,-0.0409,0.0458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1165,10000,11.65,0
64095,2026-04-08 15:53:52,2026-04-08,1,28,60,steal,9,1,28,6,8,0.2143,0.2857,-0.0357,0.0476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1165,10000,11.65,0
64096,2026-04-08 15:53:53,2026-04-08,1,29,60,steal,9,1,29,6,8,0.2069,0.2759,-0.0312,-0.0563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,,700000,107,37,1165,10000,11.65,0
64097,2026-04-08 15:53:54,2026-04-08,1,30,60,steal,9,1,30,6,9,0.2000,0.3000,-0.0273,-0.0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1165,10000,11.65,0
64098,2026-04-08 15:53:55,2026-04-08,1,31,60,steal,9,1,31,8,9,0.2581,0.2903,0.0407,0.0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1167,10000,11.67,0
64099,2026-04-08 15:53:56,2026-04-08,1,32,60,steal,9,1,32,9,9,0.2812,0.2812,0.0729,0.0540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1168,10000,11.68,0
64100,2026-04-08 15:53:58,2026-04-08,1,33,60,steal,9,1,33,9,11,0.2727,0.3333,0.0727,0.0553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1168,10000,11.68,0
64101,2026-04-08 15:54:00,2026-04-08,1,34,60,steal,9,1,34,10,11,0.2941,0.3235,0.1018,0.0858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,700000,107,37,1169,10000,11.69,0
64102,2026-04-08 15:54:01,2026-04-08,1,35,60,steal,9,1,35,11,11,0.3143,0.3143,0.0921,0.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1170,10000,11.70,0
64103,2026-04-08 15:54:03,2026-04-08,1,36,60,steal,9,1,36,11,12,0.3056,0.3333,0.0913,0.1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1170,10000,11.70,0
64104,2026-04-08 15:54:04,2026-04-08,1,37,60,steal,9,1,37,11,12,0.2973,0.3243,0.0904,0.0751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1170,10000,11.70,0
64105,2026-04-08 15:54:04,2026-04-08,1,38,60,steal,9,1,38,11,12,0.2895,0.3158,0.0895,0.0752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,,0,,700000,107,37,1170,10000,11.70,0
64106,2026-04-08 15:54:05,2026-04-08,1,39,60,steal,9,1,39,12,12,0.3077,0.3077,0.0496,0.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1171,10000,11.71,0
64107,2026-04-08 15:54:07,2026-04-08,1,40,60,steal,9,1,40,12,13,0.3000,0.3250,0.0187,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1171,10000,11.71,0
64108,2026-04-08 15:54:08,2026-04-08,1,41,60,steal,9,1,41,12,14,0.2927,0.3415,0.0200,0.0346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1171,10000,11.71,0
64109,2026-04-08 15:54:09,2026-04-08,1,42,60,steal,9,1,42,13,14,0.3095,0.3333,0.0154,0.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1172,10000,11.72,0
64110,2026-04-08 15:54:11,2026-04-08,1,43,60,steal,9,1,43,13,14,0.3023,0.3256,-0.0120,0.0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,,0,,700000,107,37,1172,10000,11.72,0
64111,2026-04-08 15:54:12,2026-04-08,1,44,60,steal,9,1,44,13,14,0.2955,0.3182,-0.0101,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1172,10000,11.72,0
64112,2026-04-08 15:54:13,2026-04-08,1,45,60,steal,9,1,45,13,14,0.2889,0.3111,-0.0084,-0.0254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1172,10000,11.72,0
64113,2026-04-08 15:54:14,2026-04-08,1,46,60,steal,9,1,46,13,14,0.2826,0.3043,-0.0069,-0.0229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1172,10000,11.72,0
64114,2026-04-08 15:54:14,2026-04-08,1,47,60,steal,9,1,47,14,14,0.2979,0.2979,-0.0098,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1173,10000,11.73,0
64115,2026-04-08 15:54:16,2026-04-08,1,48,60,shield,9,1,48,14,14,0.2917,0.2917,-0.0083,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,shield,0,,700000,107,37,1173,10000,11.73,0
64116,2026-04-08 15:54:18,2026-04-08,1,49,60,shield,9,1,49,14,14,0.2857,0.2857,-0.0070,-0.0220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,,0,,700000,107,37,1173,10000,11.73,0
64117,2026-04-08 15:54:19,2026-04-08,1,50,60,shield,9,1,50,14,14,0.2800,0.2800,-0.0295,-0.0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,,0,,700000,107,37,1173,10000,11.73,0
64118,2026-04-08 15:54:20,2026-04-08,1,51,60,shield,9,1,51,14,14,0.2745,0.2745,-0.0278,-0.0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1173,10000,11.73,0
64119,2026-04-08 15:54:20,2026-04-08,1,52,60,shield,9,1,52,14,16,0.2692,0.3077,-0.0262,-0.0403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1173,10000,11.73,0
64120,2026-04-08 15:54:21,2026-04-08,1,53,60,shield,9,1,53,15,16,0.2830,0.3019,-0.0059,-0.0193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1174,10000,11.74,0
64121,2026-04-08 15:54:22,2026-04-08,1,54,60,shield,9,1,54,15,16,0.2778,0.2963,-0.0048,-0.0177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1174,10000,11.74,0
64122,2026-04-08 15:54:24,2026-04-08,1,55,60,shield,9,1,55,15,17,0.2727,0.3091,-0.0251,-0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1174,10000,11.74,0
64123,2026-04-08 15:54:25,2026-04-08,1,56,60,shield,9,1,56,15,17,0.2679,0.3036,-0.0238,-0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1174,10000,11.74,0
64124,2026-04-08 15:54:26,2026-04-08,1,57,60,attack,9,1,57,15,17,0.2632,0.2982,-0.0226,-0.0347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,attack,0,,700000,107,37,1174,10000,11.74,0
64125,2026-04-08 15:54:39,2026-04-08,1,58,60,attack,9,1,58,15,18,0.2586,0.3103,-0.0214,-0.0330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,,700000,107,37,1174,10000,11.74,0
64126,2026-04-08 15:54:41,2026-04-08,1,59,60,attack,9,1,59,15,18,0.2542,0.3051,-0.0203,-0.0315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,attack,0,,700000,107,37,1174,10000,11.74,0
64127,2026-04-08 15:55:49,2026-04-08,1,60,60,attack,9,1,60,17,18,0.2833,0.3000,0.0141,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1176,10000,11.76,0
64128,2026-04-08 15:55:52,2026-04-08,1,61,60,attack,9,1,61,17,18,0.2787,0.2951,-0.0043,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1176,10000,11.76,0
64129,2026-04-08 15:55:53,2026-04-08,1,62,60,attack,9,1,62,18,18,0.2903,0.2903,0.0125,0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1177,10000,11.77,0
64130,2026-04-08 15:55:54,2026-04-08,1,63,60,attack,9,1,63,18,19,0.2857,0.3016,0.0130,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1177,10000,11.77,0
64131,2026-04-08 15:55:57,2026-04-08,1,64,60,attack,9,1,64,20,19,0.3125,0.2969,0.0446,0.0347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1179,10000,11.79,0
64132,2026-04-08 15:55:59,2026-04-08,1,65,60,attack,9,1,65,20,19,0.3077,0.2923,0.0445,0.0350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,attack,0,,700000,107,37,1179,10000,11.79,0
64133,2026-04-08 15:56:21,2026-04-08,1,66,60,attack,9,1,66,20,19,0.3030,0.2879,0.0444,0.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1179,10000,11.79,0
64134,2026-04-08 15:56:22,2026-04-08,1,67,60,attack,9,1,67,20,19,0.2985,0.2836,0.0443,0.0353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1179,10000,11.79,0
64135,2026-04-08 15:56:23,2026-04-08,1,68,60,attack,9,1,68,20,19,0.2941,0.2794,0.0108,0.0355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1179,10000,11.79,0
64136,2026-04-08 15:56:25,2026-04-08,1,69,60,attack,9,1,69,20,20,0.2899,0.2899,0.0112,0.0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1179,10000,11.79,0
64137,2026-04-08 15:56:26,2026-04-08,1,70,60,attack,9,1,70,20,20,0.2857,0.2857,-0.0046,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1179,10000,11.79,0
64138,2026-04-08 15:56:27,2026-04-08,1,71,60,attack,9,1,71,20,20,0.2817,0.2817,-0.0040,0.0030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1179,10000,11.79,0
64139,2026-04-08 15:56:28,2026-04-08,1,72,60,attack,9,1,72,20,20,0.2778,0.2778,-0.0347,-0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,attack,0,,700000,107,37,1179,10000,11.79,0
64140,2026-04-08 15:56:37,2026-04-08,1,73,60,attack,9,1,73,21,20,0.2877,0.2740,-0.0200,0.0020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1180,10000,11.80,0
64141,2026-04-08 15:56:38,2026-04-08,1,74,60,attack,9,1,74,21,20,0.2838,0.2703,-0.0192,-0.0287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1180,10000,11.80,0
64142,2026-04-08 15:56:39,2026-04-08,1,75,60,attack,9,1,75,22,20,0.2933,0.2667,-0.0052,-0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1181,10000,11.81,0
64143,2026-04-08 15:56:40,2026-04-08,1,76,60,attack,9,1,76,23,20,0.3026,0.2632,0.0085,-0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1182,10000,11.82,0
64144,2026-04-08 15:56:41,2026-04-08,1,77,60,attack,9,1,77,23,20,0.2987,0.2597,0.0088,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,,700000,107,37,1182,10000,11.82,0
