seq,timestamp,session_date,gap_idx,spin_in_gap,prev_gap_length,prev_real_triple,bet_level,bet_mult,sa_spins,sa_acc,sa_spn,acc_rate,spn_rate,slope_8,slope_10,r01_combo,r02_ideal_ra,r03_ra_t130,r04_flat_150_32,r05_sml_l120_g32,r06_sml_l120_g30,r07_sml_s100_l120_m180,r08_sml_s100_l120_m110,r09_sml_s100_l130_m130,r10_sml_s50_l130_m150,r11_sml_s50_l130_s80,r12_shield_110,r13_shield_120,r14_shield_130,r15_shield_140,r16_flat_150_37,rules_count,rules_bitmask,phase,cooldown_remaining,consec_bets,gap_bets_so_far,is_triple,triple_type,target_caught,gae_segment,gae_grand_prize,gae_last_mission,accum_mission,accum_current,accum_total,accum_pct,accum_delta
64393,2026-04-11 14:21:07,2026-04-11,0,61,100,attack,11,1,66,21,14,0.3182,0.2121,0.0078,0.0146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,574,3000,19.13,0
64394,2026-04-11 14:21:08,2026-04-11,0,62,100,attack,11,1,67,21,14,0.3134,0.2090,0.0083,0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,574,3000,19.13,0
64395,2026-04-11 23:42:52,2026-04-11,0,1,100,steal,11,50,68,21,14,0.3088,0.2059,0.3088,0.3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,steal,0,bonus_bs15_gae1_no,700000,107,73,574,3000,19.13,0
64396,2026-04-11 23:43:03,2026-04-11,0,2,100,steal,11,50,69,21,14,0.3043,0.2029,0.3043,0.3043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,574,3000,19.13,0
64397,2026-04-11 23:43:03,2026-04-11,0,3,100,steal,11,50,70,22,14,0.3143,0.2000,0.3143,0.3143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,624,3000,20.80,0
64398,2026-04-11 23:43:04,2026-04-11,0,4,100,spins,11,50,71,22,17,0.3099,0.2394,0.3099,0.3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,spins,0,bonus_bs15_gae1_no,700000,107,73,624,3000,20.80,0
64399,2026-04-11 23:43:06,2026-04-11,0,5,100,spins,11,50,72,22,18,0.3056,0.2500,0.3056,0.3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,624,3000,20.80,0
64400,2026-04-11 23:43:06,2026-04-11,0,6,100,spins,11,50,73,22,18,0.3014,0.2466,0.3014,0.3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,624,3000,20.80,0
64401,2026-04-11 23:43:08,2026-04-11,0,7,100,spins,11,50,74,22,19,0.2973,0.2568,0.2973,0.2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,624,3000,20.80,0
64402,2026-04-11 23:43:08,2026-04-11,0,8,75,accumulation,11,50,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,accumulation,0,bonus_bs15_gae1_no,700000,107,73,1124,3000,37.47,0
64403,2026-04-11 23:43:09,2026-04-11,1,1,75,accumulation,11,50,1,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1124,3000,37.47,0
64404,2026-04-11 23:43:10,2026-04-11,1,2,75,accumulation,11,50,2,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1124,3000,37.47,0
64405,2026-04-11 23:43:11,2026-04-11,1,3,75,accumulation,11,50,3,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1124,3000,37.47,0
64406,2026-04-11 23:43:12,2026-04-11,1,4,75,accumulation,11,50,4,1,0,0.2500,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64407,2026-04-11 23:43:14,2026-04-11,1,5,75,attack,11,50,5,1,0,0.2000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64408,2026-04-11 23:43:20,2026-04-11,1,6,75,attack,11,1,6,1,0,0.1667,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64409,2026-04-11 23:43:22,2026-04-11,1,7,75,attack,11,1,7,1,0,0.1429,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64410,2026-04-11 23:43:23,2026-04-11,1,8,75,attack,11,1,8,1,0,0.1250,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64411,2026-04-11 23:43:24,2026-04-11,1,9,75,attack,11,1,9,1,0,0.1111,0.0000,0.1111,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64412,2026-04-11 23:43:25,2026-04-11,1,10,75,attack,11,1,10,1,0,0.1000,0.0000,0.1000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64413,2026-04-11 23:43:25,2026-04-11,1,11,75,attack,11,1,11,1,1,0.0909,0.0909,0.0909,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64414,2026-04-11 23:43:26,2026-04-11,1,12,75,attack,11,1,12,1,2,0.0833,0.1667,-0.1667,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64415,2026-04-11 23:43:27,2026-04-11,1,13,75,attack,11,1,13,1,2,0.0769,0.1538,-0.1231,0.0769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64416,2026-04-11 23:43:27,2026-04-11,1,14,75,attack,11,1,14,1,2,0.0714,0.1429,-0.0952,-0.1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64417,2026-04-11 23:43:28,2026-04-11,1,15,75,attack,11,1,15,1,2,0.0667,0.1333,-0.0762,-0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64418,2026-04-11 23:43:29,2026-04-11,1,16,75,attack,11,1,16,1,2,0.0625,0.1250,-0.0625,-0.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64419,2026-04-11 23:43:35,2026-04-11,1,17,75,attack,11,1,17,1,2,0.0588,0.1176,-0.0523,-0.0840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64420,2026-04-11 23:43:36,2026-04-11,1,18,75,attack,11,1,18,1,3,0.0556,0.1667,-0.0444,-0.0694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1174,3000,39.13,0
64421,2026-04-11 23:43:37,2026-04-11,1,19,75,attack,11,1,19,2,3,0.1053,0.1579,0.0144,-0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64422,2026-04-11 23:43:38,2026-04-11,1,20,75,attack,11,1,20,2,3,0.1000,0.1500,0.0167,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64423,2026-04-11 23:43:39,2026-04-11,1,21,75,shield,11,1,21,2,3,0.0952,0.1429,0.0183,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,shield,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64424,2026-04-11 23:43:40,2026-04-11,1,22,75,shield,11,1,22,2,3,0.0909,0.1364,0.0195,0.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64425,2026-04-11 23:43:40,2026-04-11,1,23,75,shield,11,1,23,2,4,0.0870,0.1739,0.0203,0.0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64426,2026-04-11 23:43:41,2026-04-11,1,24,75,shield,11,1,24,2,6,0.0833,0.2500,0.0208,0.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64427,2026-04-11 23:43:42,2026-04-11,1,25,75,steal,11,1,25,2,6,0.0800,0.2400,0.0212,0.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,steal,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64428,2026-04-11 23:43:48,2026-04-11,1,26,75,steal,11,1,26,2,6,0.0769,0.2308,0.0214,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64429,2026-04-11 23:43:49,2026-04-11,1,27,75,steal,11,1,27,2,6,0.0741,0.2222,-0.0312,0.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64430,2026-04-11 23:43:49,2026-04-11,1,28,75,steal,11,1,28,2,6,0.0714,0.2143,-0.0286,0.0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64431,2026-04-11 23:43:50,2026-04-11,1,29,75,attack,11,1,29,2,6,0.0690,0.2069,-0.0263,-0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64432,2026-04-11 23:43:54,2026-04-11,1,30,75,steal,11,1,30,2,6,0.0667,0.2000,-0.0242,-0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,steal,0,bonus_bs15_gae1_no,700000,107,73,1175,3000,39.17,0
64433,2026-04-11 23:43:59,2026-04-11,1,31,75,steal,11,1,31,3,6,0.0968,0.1935,0.0098,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1176,3000,39.20,0
64434,2026-04-11 23:44:00,2026-04-11,1,32,75,steal,11,1,32,3,6,0.0938,0.1875,0.0104,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1176,3000,39.20,0
64435,2026-04-11 23:44:01,2026-04-11,1,33,75,steal,11,1,33,3,7,0.0909,0.2121,0.0109,0.0040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1176,3000,39.20,0
64436,2026-04-11 23:44:02,2026-04-11,1,34,75,attack,11,1,34,3,7,0.0882,0.2059,0.0113,0.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_bs15_gae1_no,700000,107,73,1176,3000,39.20,0
64437,2026-04-11 23:44:06,2026-04-11,1,35,75,attack,11,1,35,4,7,0.1143,0.2000,0.0402,0.0343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1177,3000,39.23,0
64438,2026-04-11 23:44:07,2026-04-11,1,36,75,attack,11,1,36,4,7,0.1111,0.1944,0.0397,0.0342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1177,3000,39.23,0
64439,2026-04-11 23:44:08,2026-04-11,1,37,75,attack,11,1,37,6,7,0.1622,0.1892,0.0932,0.0881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1179,3000,39.30,0
64440,2026-04-11 23:44:09,2026-04-11,1,38,75,shield,11,1,38,6,7,0.1579,0.1842,0.0912,0.0865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,shield,0,bonus_bs15_gae1_no,700000,107,73,1179,3000,39.30,0
64441,2026-04-11 23:44:10,2026-04-11,1,39,75,attack,11,1,39,6,7,0.1538,0.1795,0.0571,0.0849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,attack,0,bonus_bs15_gae1_no,700000,107,73,1179,3000,39.30,0
64442,2026-04-11 23:44:13,2026-04-11,1,40,75,attack,11,1,40,6,9,0.1500,0.2250,0.0562,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1179,3000,39.30,0
64443,2026-04-11 23:44:14,2026-04-11,1,41,75,attack,11,1,41,6,9,0.1463,0.2195,0.0554,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1179,3000,39.30,0
64444,2026-04-11 23:44:15,2026-04-11,1,42,75,attack,11,1,42,6,9,0.1429,0.2143,0.0546,0.0491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1179,3000,39.30,0
64445,2026-04-11 23:44:15,2026-04-11,1,43,75,attack,11,1,43,7,9,0.1628,0.2093,0.0485,0.0719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1180,3000,39.33,0
64446,2026-04-11 23:44:16,2026-04-11,1,44,75,attack,11,1,44,8,9,0.1818,0.2045,0.0707,0.0936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1181,3000,39.37,0
64447,2026-04-11 23:44:17,2026-04-11,1,45,75,attack,11,1,45,10,9,0.2222,0.2000,0.0601,0.1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1183,3000,39.43,0
64448,2026-04-11 23:44:19,2026-04-11,1,46,75,attack,11,1,46,10,9,0.2174,0.1957,0.0595,0.1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1183,3000,39.43,0
64449,2026-04-11 23:44:19,2026-04-11,1,47,75,attack,11,1,47,11,9,0.2340,0.1915,0.0802,0.0719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1184,3000,39.47,0
64450,2026-04-11 23:44:21,2026-04-11,1,48,75,attack,11,1,48,12,9,0.2500,0.1875,0.1000,0.0921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1185,3000,39.50,0
64451,2026-04-11 23:44:22,2026-04-11,1,49,75,attack,11,1,49,12,9,0.2449,0.1837,0.0986,0.0911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1185,3000,39.50,0
64452,2026-04-11 23:44:23,2026-04-11,1,50,75,attack,11,1,50,12,11,0.2400,0.2200,0.0971,0.0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1185,3000,39.50,0
64453,2026-04-11 23:44:24,2026-04-11,1,51,75,attack,11,1,51,13,11,0.2549,0.2157,0.0921,0.1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1186,3000,39.53,0
64454,2026-04-11 23:44:26,2026-04-11,1,52,75,attack,11,1,52,13,12,0.2500,0.2308,0.0682,0.1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1186,3000,39.53,0
64455,2026-04-11 23:44:27,2026-04-11,1,53,75,attack,11,1,53,13,12,0.2453,0.2264,0.0231,0.0825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,attack,0,bonus_bs15_gae1_no,700000,107,73,1186,3000,39.53,0
64456,2026-04-11 23:44:33,2026-04-11,1,54,75,attack,11,50,54,13,12,0.2407,0.2222,0.0233,0.0589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1186,3000,39.53,0
64457,2026-04-11 23:44:34,2026-04-11,1,55,75,attack,11,50,55,13,12,0.2364,0.2182,0.0023,0.0141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1186,3000,39.53,0
64458,2026-04-11 23:44:34,2026-04-11,1,56,75,attack,11,50,56,14,12,0.2500,0.2143,0.0000,0.0326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1236,3000,41.20,0
64459,2026-04-11 23:44:35,2026-04-11,1,57,75,attack,11,50,57,14,12,0.2456,0.2105,0.0007,0.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1236,3000,41.20,0
64460,2026-04-11 23:44:36,2026-04-11,1,58,75,steal,11,50,58,14,12,0.2414,0.2069,0.0014,-0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,steal,0,bonus_bs15_gae1_no,700000,107,73,1236,3000,41.20,0
64461,2026-04-11 23:44:42,2026-04-11,1,59,75,steal,11,50,59,15,12,0.2542,0.2034,-0.0007,0.0093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1286,3000,42.87,0
64462,2026-04-11 23:44:43,2026-04-11,1,60,75,steal,11,50,60,15,12,0.2500,0.2000,0.0000,0.0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1286,3000,42.87,0
64463,2026-04-11 23:44:43,2026-04-11,1,61,75,steal,11,50,61,15,13,0.2459,0.2131,0.0006,-0.0090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1286,3000,42.87,0
64464,2026-04-11 23:44:44,2026-04-11,1,62,75,steal,11,50,62,15,13,0.2419,0.2097,0.0012,-0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1286,3000,42.87,0
64465,2026-04-11 23:44:45,2026-04-11,1,63,75,steal,11,50,63,15,13,0.2381,0.2063,0.0017,-0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1286,3000,42.87,0
64466,2026-04-11 23:44:46,2026-04-11,1,64,75,steal,11,50,64,16,13,0.2500,0.2031,0.0000,0.0093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1336,3000,44.53,0
64467,2026-04-11 23:44:47,2026-04-11,1,65,75,steal,11,50,65,16,13,0.2462,0.2000,0.0005,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1336,3000,44.53,0
64468,2026-04-11 23:44:48,2026-04-11,1,66,75,steal,11,50,66,16,13,0.2424,0.1970,0.0010,-0.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1336,3000,44.53,0
64469,2026-04-11 23:44:48,2026-04-11,1,67,75,steal,11,50,67,16,15,0.2388,0.2239,-0.0154,-0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1336,3000,44.53,0
64470,2026-04-11 23:44:49,2026-04-11,1,68,75,attack,11,50,68,16,15,0.2353,0.2206,-0.0147,-0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,attack,0,bonus_bs15_gae1_no,700000,107,73,1336,3000,44.53,0
64471,2026-04-11 23:44:54,2026-04-11,1,69,75,attack,11,50,69,16,17,0.2319,0.2464,-0.0140,-0.0224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1336,3000,44.53,0
64472,2026-04-11 23:44:55,2026-04-11,1,70,75,attack,11,50,70,16,17,0.2286,0.2429,-0.0134,-0.0214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1336,3000,44.53,0
64473,2026-04-11 23:44:58,2026-04-11,1,71,75,attack,11,50,71,16,17,0.2254,0.2394,-0.0127,-0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,attack,0,bonus_bs15_gae1_no,700000,107,73,1336,3000,44.53,0
64474,2026-04-11 23:45:04,2026-04-11,1,72,75,attack,11,50,72,16,17,0.2222,0.2361,-0.0278,-0.0197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1336,3000,44.53,0
64475,2026-04-11 23:45:04,2026-04-11,1,73,75,attack,11,50,73,16,18,0.2192,0.2466,-0.0270,-0.0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1336,3000,44.53,0
64476,2026-04-11 23:45:05,2026-04-11,1,74,75,attack,11,50,74,18,18,0.2432,0.2432,0.0008,-0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1436,3000,47.87,0
64477,2026-04-11 23:45:06,2026-04-11,1,75,75,attack,11,50,75,18,18,0.2400,0.2400,0.0012,-0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1436,3000,47.87,0
64478,2026-04-11 23:45:08,2026-04-11,1,76,75,attack,11,50,76,18,18,0.2368,0.2368,0.0015,-0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1436,3000,47.87,0
64479,2026-04-11 23:45:08,2026-04-11,1,77,75,attack,11,50,77,18,18,0.2338,0.2338,0.0019,-0.0050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,attack,0,bonus_bs15_gae1_no,700000,107,73,1436,3000,47.87,0
64480,2026-04-11 23:45:12,2026-04-11,1,78,75,attack,11,50,78,18,19,0.2308,0.2436,0.0022,-0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_bs15_gae1_no,700000,107,73,1436,3000,47.87,0
64481,2026-04-11 23:45:12,2026-04-11,1,79,75,attack,11,50,79,18,19,0.2278,0.2405,0.0025,-0.0040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1436,3000,47.87,0
64482,2026-04-11 23:45:13,2026-04-11,1,80,75,attack,11,50,80,18,19,0.2250,0.2375,0.0028,-0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,1,,0,bonus_bs15_gae1_no,700000,107,73,1436,3000,47.87,0
