seq,timestamp,session_date,gap_idx,spin_in_gap,prev_gap_length,prev_real_triple,bet_level,bet_mult,sa_spins,sa_acc,sa_spn,acc_rate,spn_rate,slope_8,slope_10,r01_combo,r02_ideal_ra,r03_ra_t130,r04_flat_150_32,r05_sml_l120_g32,r06_sml_l120_g30,r07_sml_s100_l120_m180,r08_sml_s100_l120_m110,r09_sml_s100_l130_m130,r10_sml_s50_l130_m150,r11_sml_s50_l130_s80,r12_shield_110,r13_shield_120,r14_shield_130,r15_shield_140,r16_flat_150_37,rules_count,rules_bitmask,phase,cooldown_remaining,consec_bets,gap_bets_so_far,is_triple,triple_type,target_caught,gae_segment,gae_grand_prize,gae_last_mission,accum_mission,accum_current,accum_total,accum_pct,accum_delta
59318,2026-04-08 04:07:38,2026-04-08,0,11,-1,spins,9,1,11,2,6,0.1818,0.5455,0.1818,0.1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,47,24247,30000,80.82,0
59319,2026-04-08 04:07:39,2026-04-08,0,12,-1,spins,9,1,12,3,6,0.2500,0.5000,0.2500,0.2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24248,30000,80.83,0
59320,2026-04-08 04:07:40,2026-04-08,0,13,-1,spins,9,1,13,3,6,0.2308,0.4615,0.2308,0.2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,47,24248,30000,80.83,0
59321,2026-04-08 04:07:41,2026-04-08,0,14,-1,spins,9,1,14,5,6,0.3571,0.4286,0.3571,0.3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24250,30000,80.83,0
59322,2026-04-08 04:07:43,2026-04-08,0,15,-1,spins,9,1,15,5,7,0.3333,0.4667,0.1905,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24250,30000,80.83,0
59323,2026-04-08 04:07:44,2026-04-08,0,16,-1,spins,9,1,16,6,7,0.3750,0.4375,0.2500,0.3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24251,30000,80.84,0
59324,2026-04-08 04:07:45,2026-04-08,0,17,-1,spins,9,1,17,6,8,0.3529,0.4706,0.2418,0.2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24251,30000,80.84,0
59325,2026-04-08 04:07:45,2026-04-08,0,18,-1,spins,9,1,18,6,8,0.3333,0.4444,0.1333,0.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24251,30000,80.84,0
59326,2026-04-08 04:07:46,2026-04-08,0,19,-1,spins,9,1,19,6,8,0.3158,0.4211,0.1340,0.2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24251,30000,80.84,0
59327,2026-04-08 04:07:47,2026-04-08,0,20,-1,attack,9,1,20,6,8,0.3000,0.4000,0.0500,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_as10_gae1_no,700000,107,47,24251,30000,80.84,0
59328,2026-04-08 04:07:52,2026-04-08,0,21,-1,attack,9,1,21,6,8,0.2857,0.3810,0.0549,0.1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,47,24251,30000,80.84,0
59329,2026-04-08 04:07:53,2026-04-08,0,22,-1,attack,9,1,22,6,9,0.2727,0.4091,-0.0844,0.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24251,30000,80.84,0
59330,2026-04-08 04:07:54,2026-04-08,0,23,-1,attack,9,1,23,6,9,0.2609,0.3913,-0.0725,0.0301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,47,24251,30000,80.84,0
59331,2026-04-08 04:07:54,2026-04-08,0,24,-1,attack,9,1,24,8,9,0.3333,0.3750,-0.0417,-0.0238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24253,30000,80.84,0
59332,2026-04-08 04:07:56,2026-04-08,0,25,-1,attack,9,1,25,8,10,0.3200,0.4000,-0.0329,-0.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24253,30000,80.84,0
59333,2026-04-08 04:07:57,2026-04-08,0,26,-1,attack,9,1,26,8,12,0.3077,0.4615,-0.0256,-0.0673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24253,30000,80.84,0
59334,2026-04-08 04:07:58,2026-04-08,0,27,-1,attack,9,1,27,8,12,0.2963,0.4444,-0.0195,-0.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24253,30000,80.84,0
59335,2026-04-08 04:07:59,2026-04-08,0,28,-1,attack,9,1,28,8,12,0.2857,0.4286,-0.0143,-0.0476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_as10_gae1_no,700000,107,47,24253,30000,80.84,0
59336,2026-04-08 04:08:08,2026-04-08,0,29,-1,attack,9,1,29,9,12,0.3103,0.4138,0.0246,-0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24254,30000,80.85,0
59337,2026-04-08 04:08:09,2026-04-08,0,30,-1,attack,9,1,30,9,12,0.3000,0.4000,0.0273,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24254,30000,80.85,0
59338,2026-04-08 04:08:10,2026-04-08,0,31,-1,attack,9,1,31,10,12,0.3226,0.3871,0.0617,0.0369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24255,30000,80.85,0
59339,2026-04-08 04:08:12,2026-04-08,0,32,-1,attack,9,1,32,10,13,0.3125,0.4062,-0.0208,0.0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24255,30000,80.85,0
59340,2026-04-08 04:08:12,2026-04-08,0,33,-1,attack,9,1,33,11,13,0.3333,0.3939,0.0133,0.0725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24256,30000,80.85,0
59341,2026-04-08 04:08:14,2026-04-08,0,34,-1,attack,9,1,34,11,13,0.3235,0.3824,0.0158,-0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24256,30000,80.85,0
59342,2026-04-08 04:08:15,2026-04-08,0,35,-1,attack,9,1,35,12,13,0.3429,0.3714,0.0466,0.0229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24257,30000,80.86,0
59343,2026-04-08 04:08:17,2026-04-08,0,36,-1,attack,9,1,36,12,13,0.3333,0.3611,0.0476,0.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,47,24257,30000,80.86,0
59344,2026-04-08 04:08:18,2026-04-08,0,37,-1,attack,9,1,37,13,13,0.3514,0.3514,0.0410,0.0551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24258,30000,80.86,0
59345,2026-04-08 04:08:19,2026-04-08,0,38,-1,attack,9,1,38,13,13,0.3421,0.3421,0.0421,0.0564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24258,30000,80.86,0
59346,2026-04-08 04:08:20,2026-04-08,0,39,-1,attack,9,1,39,13,13,0.3333,0.3333,0.0108,0.0230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24258,30000,80.86,0
59347,2026-04-08 04:08:22,2026-04-08,0,40,-1,attack,9,1,40,13,15,0.3250,0.3750,0.0125,0.0250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24258,30000,80.86,0
59348,2026-04-08 04:08:22,2026-04-08,0,41,-1,attack,9,1,41,13,15,0.3171,0.3659,-0.0163,-0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24258,30000,80.86,0
59349,2026-04-08 04:08:23,2026-04-08,0,42,-1,attack,9,1,42,13,15,0.3095,0.3571,-0.0140,-0.0030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,47,24258,30000,80.86,0
59350,2026-04-08 04:08:24,2026-04-08,0,43,-1,attack,9,1,43,13,15,0.3023,0.3488,-0.0405,-0.0310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,47,24258,30000,80.86,0
59351,2026-04-08 04:08:25,2026-04-08,0,44,-1,attack,9,1,44,13,15,0.2955,0.3409,-0.0379,-0.0281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24258,30000,80.86,0
59352,2026-04-08 04:08:27,2026-04-08,0,45,-1,attack,9,1,45,15,15,0.3333,0.3333,-0.0180,-0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24260,30000,80.87,0
59353,2026-04-08 04:08:29,2026-04-08,0,46,-1,attack,9,1,46,15,15,0.3261,0.3261,-0.0160,-0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24260,30000,80.87,0
59354,2026-04-08 04:08:30,2026-04-08,0,47,-1,attack,9,1,47,15,15,0.3191,0.3191,-0.0142,-0.0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24260,30000,80.87,0
59355,2026-04-08 04:08:32,2026-04-08,0,48,-1,attack,9,1,48,15,15,0.3125,0.3125,-0.0125,-0.0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24260,30000,80.87,0
59356,2026-04-08 04:08:34,2026-04-08,0,49,-1,attack,9,1,49,16,15,0.3265,0.3061,0.0095,-0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24261,30000,80.87,0
59357,2026-04-08 04:08:36,2026-04-08,0,50,-1,attack,9,1,50,16,15,0.3200,0.3000,0.0105,-0.0050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,47,24261,30000,80.87,0
59358,2026-04-08 04:08:36,2026-04-08,0,51,-1,attack,9,1,51,16,16,0.3137,0.3137,0.0114,-0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24261,30000,80.87,0
59359,2026-04-08 04:08:37,2026-04-08,0,52,-1,attack,9,1,52,16,17,0.3077,0.3269,0.0122,-0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24261,30000,80.87,0
59360,2026-04-08 04:08:38,2026-04-08,0,53,-1,attack,9,1,53,16,17,0.3019,0.3208,-0.0314,-0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,47,24261,30000,80.87,0
59361,2026-04-08 04:08:38,2026-04-08,0,54,-1,attack,9,1,54,16,17,0.2963,0.3148,-0.0298,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24261,30000,80.87,0
59362,2026-04-08 04:08:39,2026-04-08,0,55,-1,attack,9,1,55,18,17,0.3273,0.3091,0.0081,-0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24263,30000,80.88,0
59363,2026-04-08 04:08:40,2026-04-08,0,56,-1,attack,9,1,56,19,17,0.3393,0.3036,0.0268,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24264,30000,80.88,0
59364,2026-04-08 04:08:41,2026-04-08,0,57,-1,attack,9,1,57,21,17,0.3684,0.2982,0.0419,0.0493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24266,30000,80.89,0
59365,2026-04-08 04:08:43,2026-04-08,0,58,-1,attack,9,1,58,21,17,0.3621,0.2931,0.0421,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_as10_gae1_no,700000,107,47,24266,30000,80.89,0
59366,2026-04-08 04:11:20,2026-04-08,0,59,-1,attack,9,1,59,21,17,0.3559,0.2881,0.0422,0.0294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24266,30000,80.89,0
59367,2026-04-08 04:11:21,2026-04-08,0,60,-1,attack,9,1,60,21,19,0.3500,0.3167,0.0423,0.0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24266,30000,80.89,0
59368,2026-04-08 04:11:24,2026-04-08,0,61,-1,shield,9,1,61,21,19,0.3443,0.3115,0.0424,0.0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,shield,0,bonus_as10_gae1_no,700000,107,47,24266,30000,80.89,0
59369,2026-04-08 04:11:25,2026-04-08,0,62,-1,steal,9,1,62,21,19,0.3387,0.3065,0.0424,0.0310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,1,steal,0,bonus_as10_gae1_no,700000,107,47,24266,30000,80.89,0
59370,2026-04-08 04:16:19,2026-04-08,0,63,-1,steal,9,1,63,21,20,0.3333,0.3175,0.0061,0.0314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24266,30000,80.89,0
59371,2026-04-08 04:16:21,2026-04-08,0,64,-1,steal,9,1,64,21,21,0.3281,0.3281,-0.0112,0.0318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24266,30000,80.89,0
59372,2026-04-08 04:16:22,2026-04-08,0,65,-1,steal,9,1,65,22,21,0.3385,0.3231,-0.0300,0.0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24267,30000,80.89,0
59373,2026-04-08 04:16:23,2026-04-08,0,66,-1,attack,9,1,66,22,21,0.3333,0.3182,-0.0287,-0.0060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_as10_gae1_no,700000,107,47,24267,30000,80.89,0
59374,2026-04-08 04:16:39,2026-04-08,0,67,-1,attack,9,1,67,24,21,0.3582,0.3134,0.0023,-0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24269,30000,80.90,0
59375,2026-04-08 04:16:41,2026-04-08,0,68,-1,attack,9,1,68,24,21,0.3529,0.3088,0.0029,-0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24269,30000,80.90,0
59376,2026-04-08 04:16:42,2026-04-08,0,69,-1,attack,9,1,69,24,21,0.3478,0.3043,0.0036,-0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,47,24269,30000,80.90,0
59377,2026-04-08 04:16:43,2026-04-08,0,70,-1,steal,9,1,70,24,21,0.3429,0.3000,0.0041,-0.0071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,BET,0,1,1,1,steal,0,bonus_as10_gae1_no,700000,107,47,24269,30000,80.90,0
59378,2026-04-08 04:16:56,2026-04-08,0,71,-1,steal,9,1,71,25,21,0.3521,0.2958,0.0188,0.0079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0x0001,BET,0,2,2,0,,0,bonus_as10_gae1_no,700000,107,47,24270,30000,80.90,0
59379,2026-04-08 04:16:56,2026-04-08,0,72,-1,steal,9,1,72,26,21,0.3611,0.2917,0.0330,0.0224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0x0001,BET,0,3,3,0,,0,bonus_as10_gae1_no,700000,107,47,24271,30000,80.90,0
59380,2026-04-08 04:16:58,2026-04-08,0,73,-1,steal,9,1,73,26,21,0.3562,0.2877,0.0177,0.0228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0x0001,BET,0,4,4,1,,0,bonus_as10_gae1_no,700000,107,47,24271,30000,80.90,0
59381,2026-04-08 04:16:59,2026-04-08,0,74,-1,attack,9,1,74,26,21,0.3514,0.2838,0.0180,0.0232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0x0001,WAIT,0,0,4,1,attack,0,bonus_as10_gae1_no,700000,107,47,24271,30000,80.90,0
59382,2026-04-08 04:20:06,2026-04-08,0,75,-1,attack,9,1,75,26,23,0.3467,0.3067,-0.0115,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,4,0,,0,bonus_as10_gae1_no,700000,107,47,24271,30000,80.90,0
59383,2026-04-08 04:20:06,2026-04-08,0,76,-1,shield,9,1,76,26,23,0.3421,0.3026,-0.0108,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,4,1,shield,0,bonus_as10_gae1_no,700000,107,47,24271,30000,80.90,0
59384,2026-04-08 04:20:08,2026-04-08,0,77,-1,shield,9,1,77,26,23,0.3377,0.2987,-0.0102,-0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,4,0,,0,bonus_as10_gae1_no,700000,107,47,24271,30000,80.90,0
59385,2026-04-08 04:20:09,2026-04-08,0,78,-1,shield,9,1,78,27,23,0.3462,0.2949,0.0033,-0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,4,0,,0,bonus_as10_gae1_no,700000,107,47,24272,30000,80.91,0
59386,2026-04-08 04:20:10,2026-04-08,0,79,-1,shield,9,1,79,29,23,0.3671,0.2911,0.0150,0.0193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,4,0,,0,bonus_as10_gae1_no,700000,107,47,24274,30000,80.91,0
59387,2026-04-08 04:20:11,2026-04-08,0,80,-1,shield,9,1,80,29,23,0.3625,0.2875,0.0014,0.0196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,4,1,shield,0,bonus_as10_gae1_no,700000,107,47,24274,30000,80.91,0
59388,2026-04-08 04:20:12,2026-04-08,0,81,-1,shield,9,1,81,29,23,0.3580,0.2840,0.0019,0.0059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,4,0,,0,bonus_as10_gae1_no,700000,107,47,24274,30000,80.91,0
59389,2026-04-08 04:20:13,2026-04-08,0,82,-1,shield,9,1,82,29,23,0.3537,0.2805,0.0023,-0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,4,1,,0,bonus_as10_gae1_no,700000,107,47,24274,30000,80.91,0
59390,2026-04-08 04:20:14,2026-04-08,0,83,-1,shield,9,1,83,29,23,0.3494,0.2771,0.0027,-0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,4,0,,0,bonus_as10_gae1_no,700000,107,47,24274,30000,80.91,0
59391,2026-04-08 04:20:15,2026-04-08,0,84,-1,shield,9,1,84,29,23,0.3452,0.2738,0.0031,-0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,4,1,,0,bonus_as10_gae1_no,700000,107,47,24274,30000,80.91,0
59392,2026-04-08 04:20:16,2026-04-08,0,85,-1,steal,9,1,85,29,23,0.3412,0.2706,0.0035,-0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,BET,0,1,5,1,steal,0,bonus_as10_gae1_no,700000,107,47,24274,30000,80.91,0
59393,2026-04-08 04:20:34,2026-04-08,0,86,-1,steal,9,1,86,29,23,0.3372,0.2674,-0.0089,-0.0049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0x0001,ALERT,0,0,5,0,,0,bonus_as10_gae1_no,700000,107,47,24274,30000,80.91,0
59394,2026-04-08 04:20:35,2026-04-08,0,87,-1,steal,9,1,87,29,23,0.3333,0.2644,-0.0338,-0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,5,0,,0,bonus_as10_gae1_no,700000,107,47,24274,30000,80.91,0
