seq,timestamp,session_date,gap_idx,spin_in_gap,prev_gap_length,prev_real_triple,bet_level,bet_mult,sa_spins,sa_acc,sa_spn,acc_rate,spn_rate,slope_8,slope_10,r01_combo,r02_ideal_ra,r03_ra_t130,r04_flat_150_32,r05_sml_l120_g32,r06_sml_l120_g30,r07_sml_s100_l120_m180,r08_sml_s100_l120_m110,r09_sml_s100_l130_m130,r10_sml_s50_l130_m150,r11_sml_s50_l130_s80,r12_shield_110,r13_shield_120,r14_shield_130,r15_shield_140,r16_flat_150_37,rules_count,rules_bitmask,phase,cooldown_remaining,consec_bets,gap_bets_so_far,is_triple,triple_type,target_caught,gae_segment,gae_grand_prize,gae_last_mission,accum_mission,accum_current,accum_total,accum_pct,accum_delta
56183,2026-04-07 15:19:45,2026-04-07,6,137,103,shield,9,1500,137,45,39,0.3285,0.2847,0.0029,-0.0022,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,5,0x3980,BET,0,6,16,1,shield,0,bonus_as10_gae1_no,700000,107,33,218,300,72.67,0
56184,2026-04-07 15:19:50,2026-04-07,6,138,103,attack,9,1500,138,45,39,0.3261,0.2826,-0.0047,-0.0020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0x0180,BET,0,7,17,1,attack,0,bonus_as10_gae1_no,700000,107,33,218,300,72.67,0
56185,2026-04-07 15:19:55,2026-04-07,6,139,103,attack,9,1500,139,46,39,0.3309,0.2806,0.0027,0.0054,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0x0180,BET,3,8,18,0,,0,bonus_as10_gae1_no,700000,107,37,868,10000,8.68,0
56186,2026-04-07 15:20:03,2026-04-07,6,140,103,attack,9,1500,140,46,39,0.3286,0.2786,-0.0048,-0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,REST,2,0,18,1,attack,0,bonus_as10_gae1_no,700000,107,37,868,10000,8.68,0
56187,2026-04-07 15:20:11,2026-04-07,6,141,103,attack,9,1,141,46,39,0.3262,0.2766,-0.0046,-0.0020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,REST,1,0,18,1,,0,bonus_as10_gae1_no,700000,107,37,868,10000,8.68,0
56188,2026-04-07 15:20:12,2026-04-07,6,142,103,attack,9,1,142,46,39,0.3239,0.2746,-0.0044,-0.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,REST,0,0,18,1,,0,bonus_as10_gae1_no,700000,107,37,868,10000,8.68,0
56189,2026-04-07 15:20:15,2026-04-07,6,143,103,attack,9,1,143,46,40,0.3217,0.2797,-0.0042,-0.0091,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0x0180,BET,0,1,19,0,,0,bonus_as10_gae1_no,700000,107,37,868,10000,8.68,0
56190,2026-04-07 15:20:22,2026-04-07,6,144,103,attack,9,1500,144,46,40,0.3194,0.2778,-0.0114,-0.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,19,0,,0,bonus_as10_gae1_no,700000,107,37,868,10000,8.68,0
56191,2026-04-07 15:20:24,2026-04-07,6,145,103,attack,9,1500,145,46,40,0.3172,0.2759,-0.0112,-0.0087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,ALERT,0,0,19,0,,0,bonus_as10_gae1_no,700000,107,37,868,10000,8.68,0
56192,2026-04-07 15:20:26,2026-04-07,6,146,103,attack,9,1,146,48,40,0.3288,0.2740,0.0027,-0.0021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0x0180,BET,0,1,20,0,,0,bonus_as10_gae1_no,700000,107,37,870,10000,8.70,0
56193,2026-04-07 15:20:30,2026-04-07,6,147,103,attack,9,50,147,48,40,0.3265,0.2721,-0.0044,-0.0019,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0x0180,BET,0,2,21,1,attack,0,bonus_as10_gae1_no,700000,107,37,870,10000,8.70,0
56194,2026-04-07 15:20:35,2026-04-07,6,148,103,attack,9,400,148,48,42,0.3243,0.2838,-0.0042,-0.0018,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0x0180,BET,0,3,22,0,,0,bonus_as10_gae1_no,700000,107,37,870,10000,8.70,0
56195,2026-04-07 15:20:36,2026-04-07,6,149,103,steal,9,400,149,48,42,0.3221,0.2819,-0.0041,-0.0088,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0x0180,BET,0,4,23,1,steal,0,bonus_as10_gae1_no,700000,107,37,870,10000,8.70,0
56196,2026-04-07 15:20:43,2026-04-07,6,150,103,steal,9,400,150,49,42,0.3267,0.2800,0.0027,-0.0019,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,5,0x0788,BET,0,5,24,0,,0,bonus_as10_gae1_no,700000,107,37,1270,10000,12.70,0
56197,2026-04-07 15:20:44,2026-04-07,6,151,103,steal,9,400,151,49,43,0.3245,0.2848,0.0028,-0.0017,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,5,0x0788,BET,0,6,25,0,,0,bonus_as10_gae1_no,700000,107,37,1270,10000,12.70,0
56198,2026-04-07 15:20:52,2026-04-07,6,152,103,steal,9,400,152,51,43,0.3355,0.2829,0.0161,0.0116,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,8,0x078f,BET,0,7,26,0,,0,bonus_as10_gae1_no,700000,107,37,2070,10000,20.70,0
56199,2026-04-07 15:20:54,2026-04-07,6,153,103,steal,9,400,153,51,43,0.3333,0.2810,0.0161,0.0117,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,8,0x078f,BET,3,8,27,0,,0,bonus_as10_gae1_no,700000,107,37,2070,10000,20.70,0
56200,2026-04-07 15:20:55,2026-04-07,6,154,103,steal,9,400,154,52,43,0.3377,0.2792,0.0089,0.0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,REST,2,0,27,0,,0,bonus_as10_gae1_no,700000,107,37,2470,10000,24.70,0
56201,2026-04-07 15:20:58,2026-04-07,6,155,103,steal,9,1,155,52,43,0.3355,0.2774,0.0090,0.0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,REST,1,0,27,0,,0,bonus_as10_gae1_no,700000,107,37,2470,10000,24.70,0
56202,2026-04-07 15:20:59,2026-04-07,6,156,103,steal,9,1,156,52,43,0.3333,0.2756,0.0090,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,REST,0,0,27,1,,0,bonus_as10_gae1_no,700000,107,37,2470,10000,24.70,0
56203,2026-04-07 15:21:01,2026-04-07,6,157,103,steal,9,1,157,52,43,0.3312,0.2739,0.0091,0.0047,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,6,0x078a,BET,0,1,28,0,,0,bonus_as10_gae1_no,700000,107,37,2470,10000,24.70,0
56204,2026-04-07 15:21:03,2026-04-07,6,158,103,steal,9,400,158,52,43,0.3291,0.2722,0.0024,0.0048,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,5,0x0788,BET,0,2,29,0,,0,bonus_as10_gae1_no,700000,107,37,2470,10000,24.70,0
56205,2026-04-07 15:21:04,2026-04-07,6,159,103,steal,9,400,159,52,43,0.3270,0.2704,0.0025,0.0049,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,5,0x0788,BET,0,3,30,0,,0,bonus_as10_gae1_no,700000,107,37,2470,10000,24.70,0
56206,2026-04-07 15:21:06,2026-04-07,6,160,103,attack,9,400,160,52,43,0.3250,0.2687,-0.0105,-0.0017,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,5,0x0788,BET,0,4,31,1,attack,0,bonus_as10_gae1_no,700000,107,37,2470,10000,24.70,0
56207,2026-04-07 15:21:12,2026-04-07,6,161,103,attack,9,400,161,52,43,0.3230,0.2671,-0.0104,-0.0015,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,5,0x0788,BET,0,5,32,1,,0,bonus_as10_gae1_no,700000,107,37,2470,10000,24.70,0
56208,2026-04-07 15:21:13,2026-04-07,6,162,103,attack,9,400,162,52,44,0.3210,0.2716,-0.0167,-0.0145,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,5,0x0788,BET,0,6,33,0,,0,bonus_as10_gae1_no,700000,107,37,2470,10000,24.70,0
56209,2026-04-07 15:21:14,2026-04-07,6,163,163,accumulation,9,400,0,0,0,0.0000,0.0000,0.0000,0.0000,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,5,0x0788,WAIT,0,0,0,1,accumulation,1,bonus_as10_gae1_no,700000,107,37,6470,10000,64.70,0
56210,2026-04-07 15:21:21,2026-04-07,7,1,163,accumulation,9,1,1,0,2,0.0000,2.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6470,10000,64.70,0
56211,2026-04-07 15:21:22,2026-04-07,7,2,163,accumulation,9,1,2,0,2,0.0000,1.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6470,10000,64.70,0
56212,2026-04-07 15:21:23,2026-04-07,7,3,163,accumulation,9,1,3,0,3,0.0000,1.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6470,10000,64.70,0
56213,2026-04-07 15:21:24,2026-04-07,7,4,163,accumulation,9,1,4,0,4,0.0000,1.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6470,10000,64.70,0
56214,2026-04-07 15:21:25,2026-04-07,7,5,163,accumulation,9,1,5,1,4,0.2000,0.8000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6471,10000,64.71,0
56215,2026-04-07 15:21:26,2026-04-07,7,6,163,accumulation,9,1,6,2,4,0.3333,0.6667,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6472,10000,64.72,0
56216,2026-04-07 15:21:27,2026-04-07,7,7,163,accumulation,9,1,7,4,4,0.5714,0.5714,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6474,10000,64.74,0
56217,2026-04-07 15:21:29,2026-04-07,7,8,163,steal,9,1,8,4,4,0.5000,0.5000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,steal,0,bonus_as10_gae1_no,700000,107,37,6474,10000,64.74,0
56218,2026-04-07 15:21:35,2026-04-07,7,9,163,steal,9,1,9,4,4,0.4444,0.4444,0.4444,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,37,6474,10000,64.74,0
56219,2026-04-07 15:21:36,2026-04-07,7,10,163,steal,9,1,10,4,4,0.4000,0.4000,0.4000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6474,10000,64.74,0
56220,2026-04-07 15:21:37,2026-04-07,7,11,163,steal,9,1,11,4,4,0.3636,0.3636,0.3636,0.3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6474,10000,64.74,0
56221,2026-04-07 15:21:37,2026-04-07,7,12,163,steal,9,1,12,4,4,0.3333,0.3333,0.3333,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6474,10000,64.74,0
56222,2026-04-07 15:21:38,2026-04-07,7,13,163,steal,9,1,13,4,6,0.3077,0.4615,0.1077,0.3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6474,10000,64.74,0
56223,2026-04-07 15:21:39,2026-04-07,7,14,163,steal,9,1,14,5,6,0.3571,0.4286,0.0238,0.3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6475,10000,64.75,0
56224,2026-04-07 15:21:41,2026-04-07,7,15,163,steal,9,1,15,5,6,0.3333,0.4000,-0.2381,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,37,6475,10000,64.75,0
56225,2026-04-07 15:21:42,2026-04-07,7,16,163,steal,9,1,16,7,6,0.4375,0.3750,-0.0625,0.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6477,10000,64.77,0
56226,2026-04-07 15:21:43,2026-04-07,7,17,163,steal,9,1,17,7,6,0.4118,0.3529,-0.0327,-0.1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,37,6477,10000,64.77,0
56227,2026-04-07 15:21:45,2026-04-07,7,18,163,steal,9,1,18,7,6,0.3889,0.3333,-0.0111,-0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6477,10000,64.77,0
56228,2026-04-07 15:21:46,2026-04-07,7,19,163,attack,9,1,19,7,6,0.3684,0.3158,0.0048,-0.0760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_as10_gae1_no,700000,107,37,6477,10000,64.77,0
56229,2026-04-07 15:21:51,2026-04-07,7,20,163,attack,9,1,20,7,6,0.3500,0.3000,0.0167,-0.0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,37,6477,10000,64.77,0
56230,2026-04-07 15:21:52,2026-04-07,7,21,163,attack,9,1,21,7,6,0.3333,0.2857,0.0256,-0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6477,10000,64.77,0
56231,2026-04-07 15:21:53,2026-04-07,7,22,163,attack,9,1,22,7,7,0.3182,0.3182,-0.0390,-0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6477,10000,64.77,0
56232,2026-04-07 15:21:54,2026-04-07,7,23,163,attack,9,1,23,8,7,0.3478,0.3043,0.0145,0.0401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6478,10000,64.78,0
56233,2026-04-07 15:21:55,2026-04-07,7,24,163,steal,9,1,24,8,7,0.3333,0.2917,-0.1042,-0.0238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,steal,0,bonus_as10_gae1_no,700000,107,37,6478,10000,64.78,0
56234,2026-04-07 15:22:03,2026-04-07,7,25,163,steal,9,1,25,8,7,0.3200,0.2800,-0.0918,-0.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,37,6478,10000,64.78,0
56235,2026-04-07 15:22:04,2026-04-07,7,26,163,steal,9,1,26,8,7,0.3077,0.2692,-0.0812,-0.1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6478,10000,64.78,0
56236,2026-04-07 15:22:05,2026-04-07,7,27,163,steal,9,1,27,8,8,0.2963,0.2963,-0.0721,-0.1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6478,10000,64.78,0
56237,2026-04-07 15:22:07,2026-04-07,7,28,163,steal,9,1,28,8,8,0.2857,0.2857,-0.0643,-0.1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6478,10000,64.78,0
56238,2026-04-07 15:22:08,2026-04-07,7,29,163,steal,9,1,29,9,8,0.3103,0.2759,-0.0230,-0.0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6479,10000,64.79,0
56239,2026-04-07 15:22:09,2026-04-07,7,30,163,steal,9,1,30,10,8,0.3333,0.2667,0.0152,-0.0167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6480,10000,64.80,0
56240,2026-04-07 15:22:11,2026-04-07,7,31,163,steal,9,1,31,10,9,0.3226,0.2903,-0.0252,-0.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6480,10000,64.80,0
56241,2026-04-07 15:22:13,2026-04-07,7,32,163,steal,9,1,32,10,9,0.3125,0.2812,-0.0208,-0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,37,6480,10000,64.80,0
56242,2026-04-07 15:22:14,2026-04-07,7,33,163,steal,9,1,33,11,9,0.3333,0.2727,0.0133,-0.0145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6481,10000,64.81,0
56243,2026-04-07 15:22:15,2026-04-07,7,34,163,steal,9,1,34,11,9,0.3235,0.2647,0.0158,-0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6481,10000,64.81,0
56244,2026-04-07 15:22:16,2026-04-07,7,35,163,steal,9,1,35,11,10,0.3143,0.2857,0.0180,-0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6481,10000,64.81,0
56245,2026-04-07 15:22:17,2026-04-07,7,36,163,attack,9,1,36,11,10,0.3056,0.2778,0.0198,-0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_as10_gae1_no,700000,107,37,6481,10000,64.81,0
56246,2026-04-07 15:22:21,2026-04-07,7,37,163,attack,9,1,37,11,10,0.2973,0.2703,-0.0130,0.0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6481,10000,64.81,0
56247,2026-04-07 15:22:23,2026-04-07,7,38,163,attack,9,1,38,12,10,0.3158,0.2632,-0.0175,0.0301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6482,10000,64.82,0
56248,2026-04-07 15:22:24,2026-04-07,7,39,163,attack,9,1,39,12,10,0.3077,0.2564,-0.0149,-0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,37,6482,10000,64.82,0
56249,2026-04-07 15:22:25,2026-04-07,7,40,163,attack,9,1,40,14,10,0.3500,0.2500,0.0375,0.0167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6484,10000,64.84,0
56250,2026-04-07 15:22:26,2026-04-07,7,41,163,attack,9,1,41,16,10,0.3902,0.2439,0.0569,0.0677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6486,10000,64.86,0
56251,2026-04-07 15:22:28,2026-04-07,7,42,163,shield,9,1,42,16,10,0.3810,0.2381,0.0574,0.0685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,shield,0,bonus_as10_gae1_no,700000,107,37,6486,10000,64.86,0
56252,2026-04-07 15:22:29,2026-04-07,7,43,163,shield,9,1,43,16,10,0.3721,0.2326,0.0578,0.0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,37,6486,10000,64.86,0
56253,2026-04-07 15:22:30,2026-04-07,7,44,163,shield,9,1,44,16,10,0.3636,0.2273,0.0581,0.0401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6486,10000,64.86,0
56254,2026-04-07 15:22:31,2026-04-07,7,45,163,shield,9,1,45,17,10,0.3778,0.2222,0.0805,0.0635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6487,10000,64.87,0
56255,2026-04-07 15:22:33,2026-04-07,7,46,163,shield,9,1,46,18,10,0.3913,0.2174,0.0755,0.0857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6488,10000,64.88,0
56256,2026-04-07 15:22:35,2026-04-07,7,47,163,attack,9,1,47,18,10,0.3830,0.2128,0.0753,0.0857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_as10_gae1_no,700000,107,37,6488,10000,64.88,0
56257,2026-04-07 15:22:39,2026-04-07,7,48,163,attack,9,1,48,18,10,0.3750,0.2083,0.0250,0.0592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6488,10000,64.88,0
56258,2026-04-07 15:22:40,2026-04-07,7,49,163,attack,9,1,49,18,10,0.3673,0.2041,-0.0229,0.0597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6488,10000,64.88,0
56259,2026-04-07 15:22:41,2026-04-07,7,50,163,attack,9,1,50,18,11,0.3600,0.2200,-0.0210,0.0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6488,10000,64.88,0
56260,2026-04-07 15:22:42,2026-04-07,7,51,163,steal,9,1,51,18,11,0.3529,0.2157,-0.0192,-0.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,steal,0,bonus_as10_gae1_no,700000,107,37,6488,10000,64.88,0
56261,2026-04-07 15:22:48,2026-04-07,7,52,163,steal,9,1,52,18,12,0.3462,0.2308,-0.0175,-0.0348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6488,10000,64.88,0
56262,2026-04-07 15:22:49,2026-04-07,7,53,163,steal,9,1,53,18,12,0.3396,0.2264,-0.0382,-0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6488,10000,64.88,0
56263,2026-04-07 15:22:50,2026-04-07,7,54,163,steal,9,1,54,18,12,0.3333,0.2222,-0.0580,-0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6488,10000,64.88,0
56264,2026-04-07 15:22:51,2026-04-07,7,55,163,steal,9,1,55,20,12,0.3636,0.2182,-0.0193,-0.0141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6490,10000,64.90,0
56265,2026-04-07 15:22:52,2026-04-07,7,56,163,steal,9,1,56,20,12,0.3571,0.2143,-0.0179,-0.0342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6490,10000,64.90,0
56266,2026-04-07 15:22:53,2026-04-07,7,57,163,steal,9,1,57,20,12,0.3509,0.2105,-0.0165,-0.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6490,10000,64.90,0
56267,2026-04-07 15:22:54,2026-04-07,7,58,163,steal,9,1,58,20,14,0.3448,0.2414,-0.0152,-0.0302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6490,10000,64.90,0
56268,2026-04-07 15:22:55,2026-04-07,7,59,163,steal,9,1,59,20,14,0.3390,0.2373,-0.0140,-0.0284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,37,6490,10000,64.90,0
56269,2026-04-07 15:22:56,2026-04-07,7,60,163,steal,9,1,60,20,14,0.3333,0.2333,-0.0128,-0.0267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_as10_gae1_no,700000,107,37,6490,10000,64.90,0
56270,2026-04-07 15:22:57,2026-04-07,7,61,163,steal,9,1,61,20,14,0.3279,0.2295,-0.0118,-0.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6490,10000,64.90,0
56271,2026-04-07 15:22:58,2026-04-07,7,62,163,shield,9,1,62,20,14,0.3226,0.2258,-0.0108,-0.0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,shield,0,bonus_as10_gae1_no,700000,107,37,6490,10000,64.90,0
56272,2026-04-07 15:23:01,2026-04-07,7,63,163,shield,9,1,63,20,15,0.3175,0.2381,-0.0462,-0.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_as10_gae1_no,700000,107,37,6490,10000,64.90,0
