seq,timestamp,session_date,gap_idx,spin_in_gap,prev_gap_length,prev_real_triple,bet_level,bet_mult,sa_spins,sa_acc,sa_spn,acc_rate,spn_rate,slope_8,slope_10,r01_combo,r02_ideal_ra,r03_ra_t130,r04_flat_150_32,r05_sml_l120_g32,r06_sml_l120_g30,r07_sml_s100_l120_m180,r08_sml_s100_l120_m110,r09_sml_s100_l130_m130,r10_sml_s50_l130_m150,r11_sml_s50_l130_s80,r12_shield_110,r13_shield_120,r14_shield_130,r15_shield_140,r16_flat_150_37,rules_count,rules_bitmask,phase,cooldown_remaining,consec_bets,gap_bets_so_far,is_triple,triple_type,target_caught,gae_segment,gae_grand_prize,gae_last_mission,accum_mission,accum_current,accum_total,accum_pct,accum_delta
81112,2026-04-08 15:24:11,2026-04-08,2,17,26,shield,11,1,17,3,3,0.1765,0.1765,-0.0458,0.0336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae3_no,2575000,100,47,63546,225000,28.24,0
81113,2026-04-08 15:24:12,2026-04-08,2,18,26,shield,11,1,18,4,3,0.2222,0.1667,0.0222,0.0972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63547,225000,28.24,0
81114,2026-04-08 15:24:13,2026-04-08,2,19,26,shield,11,1,19,4,5,0.2105,0.2632,-0.0622,-0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63547,225000,28.24,0
81115,2026-04-08 15:24:14,2026-04-08,2,20,26,shield,11,1,20,4,5,0.2000,0.2500,-0.0500,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63547,225000,28.24,0
81116,2026-04-08 15:24:14,2026-04-08,2,21,26,shield,11,1,21,6,5,0.2857,0.2381,0.0549,0.0130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63549,225000,28.24,0
81117,2026-04-08 15:24:16,2026-04-08,2,22,26,attack,11,1,22,6,5,0.2727,0.2273,0.0584,0.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_bs15_gae3_no,2575000,100,47,63549,225000,28.24,0
81118,2026-04-08 15:24:20,2026-04-08,2,23,26,attack,11,1,23,6,5,0.2609,0.2174,0.0609,0.0301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63549,225000,28.24,0
81119,2026-04-08 15:24:21,2026-04-08,2,24,26,attack,11,1,24,6,5,0.2500,0.2083,0.0625,0.0357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63549,225000,28.24,0
81120,2026-04-08 15:24:22,2026-04-08,2,25,26,shield,11,1,25,6,5,0.2400,0.2000,0.0635,0.0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,shield,0,bonus_bs15_gae3_no,2575000,100,47,63549,225000,28.24,0
81121,2026-04-08 15:24:23,2026-04-08,2,26,26,shield,11,1,26,6,5,0.2308,0.1923,0.0085,0.0433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63549,225000,28.24,0
81122,2026-04-08 15:24:23,2026-04-08,2,27,26,shield,11,1,27,6,5,0.2222,0.1852,0.0117,0.0458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63549,225000,28.24,0
81123,2026-04-08 15:24:24,2026-04-08,2,28,26,shield,11,1,28,6,5,0.2143,0.1786,0.0143,-0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae3_no,2575000,100,47,63549,225000,28.24,0
81124,2026-04-08 15:24:25,2026-04-08,2,29,26,shield,11,1,29,6,6,0.2069,0.2069,-0.0788,-0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63549,225000,28.24,0
81125,2026-04-08 15:24:26,2026-04-08,2,30,26,shield,11,1,30,7,6,0.2333,0.2000,-0.0394,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63550,225000,28.24,0
81126,2026-04-08 15:24:28,2026-04-08,2,31,26,shield,11,1,31,7,7,0.2258,0.2258,-0.0351,-0.0599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63550,225000,28.24,0
81127,2026-04-08 15:24:29,2026-04-08,2,32,26,shield,11,1,32,7,7,0.2188,0.2188,-0.0312,-0.0540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae3_no,2575000,100,47,63550,225000,28.24,0
81128,2026-04-08 15:24:29,2026-04-08,2,33,26,shield,11,1,33,9,7,0.2727,0.2121,0.0327,0.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63552,225000,28.25,0
81129,2026-04-08 15:24:31,2026-04-08,2,34,26,attack,11,1,34,9,7,0.2647,0.2059,0.0339,0.0147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_bs15_gae3_no,2575000,100,47,63552,225000,28.25,0
81130,2026-04-08 15:24:35,2026-04-08,2,35,26,attack,11,1,35,11,7,0.3143,0.2000,0.0921,0.0743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63554,225000,28.25,0
81131,2026-04-08 15:24:36,2026-04-08,2,36,26,attack,11,1,36,12,7,0.3333,0.1944,0.1190,0.1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63555,225000,28.25,0
81132,2026-04-08 15:24:37,2026-04-08,2,37,26,shield,11,1,37,12,7,0.3243,0.1892,0.1174,0.1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,shield,0,bonus_bs15_gae3_no,2575000,100,47,63555,225000,28.25,0
81133,2026-04-08 15:24:38,2026-04-08,2,38,26,shield,11,1,38,12,7,0.3158,0.1842,0.0825,0.1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,shield,0,bonus_bs15_gae3_no,2575000,100,47,63555,225000,28.25,0
81134,2026-04-08 15:24:39,2026-04-08,2,39,26,shield,11,1,39,12,7,0.3077,0.1795,0.0819,0.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae3_no,2575000,100,47,63555,225000,28.25,0
81135,2026-04-08 15:24:40,2026-04-08,2,40,26,shield,11,1,40,12,9,0.3000,0.2250,0.0812,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63555,225000,28.25,0
81136,2026-04-08 15:24:41,2026-04-08,2,41,26,shield,11,1,41,12,10,0.2927,0.2439,0.0200,0.0669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63555,225000,28.25,0
81137,2026-04-08 15:24:42,2026-04-08,2,42,26,shield,11,1,42,13,10,0.3095,0.2381,0.0448,0.0908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63556,225000,28.25,0
81138,2026-04-08 15:24:43,2026-04-08,2,43,26,shield,11,1,43,13,10,0.3023,0.2326,-0.0120,0.0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63556,225000,28.25,0
81139,2026-04-08 15:24:44,2026-04-08,2,44,26,shield,11,1,44,14,10,0.3182,0.2273,-0.0152,0.0535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63557,225000,28.25,0
81140,2026-04-08 15:24:45,2026-04-08,2,45,26,attack,11,1,45,14,10,0.3111,0.2222,-0.0132,-0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,attack,0,bonus_bs15_gae3_no,2575000,100,47,63557,225000,28.25,0
81141,2026-04-08 15:24:49,2026-04-08,2,46,26,attack,11,1,46,14,10,0.3043,0.2174,-0.0114,-0.0290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63557,225000,28.25,0
81142,2026-04-08 15:24:50,2026-04-08,2,47,26,attack,11,1,47,14,10,0.2979,0.2128,-0.0098,-0.0265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63557,225000,28.25,0
81143,2026-04-08 15:24:51,2026-04-08,2,48,26,attack,11,1,48,15,10,0.3125,0.2083,0.0125,-0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63558,225000,28.25,0
81144,2026-04-08 15:24:52,2026-04-08,2,49,26,attack,11,1,49,16,10,0.3265,0.2041,0.0338,0.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63559,225000,28.25,0
81145,2026-04-08 15:24:53,2026-04-08,2,50,26,attack,11,1,50,16,10,0.3200,0.2000,0.0105,0.0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63559,225000,28.25,0
81146,2026-04-08 15:24:54,2026-04-08,2,51,26,attack,11,1,51,16,10,0.3137,0.1961,0.0114,0.0210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,,0,bonus_bs15_gae3_no,2575000,100,47,63559,225000,28.25,0
81147,2026-04-09 14:59:00,2026-04-08,0,1,26,attack,11,1,52,17,10,0.3269,0.1923,0.3269,0.3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,,2575000,100,47,63560,225000,28.25,0
81148,2026-04-09 15:09:22,2026-04-08,0,2,26,spins,11,1,53,17,13,0.3208,0.2453,0.3208,0.3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,1,spins,0,bonus_bs15_gae3_no,2575000,100,47,63560,225000,28.25,0
81149,2026-04-09 15:09:38,2026-04-08,0,3,26,spins,11,1,54,17,14,0.3148,0.2593,0.3148,0.3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,WAIT,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63560,225000,28.25,0
81150,2026-04-09 15:09:40,2026-04-08,0,4,26,spins,11,1,55,17,15,0.3091,0.2727,0.3091,0.3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63560,225000,28.25,0
81151,2026-04-09 15:09:42,2026-04-08,0,5,26,spins,11,1,56,17,16,0.3036,0.2857,0.3036,0.3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63560,225000,28.25,0
81152,2026-04-09 15:09:45,2026-04-08,0,6,26,spins,11,1,57,17,16,0.2982,0.2807,0.2982,0.2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63560,225000,28.25,0
81153,2026-04-09 15:10:11,2026-04-08,0,7,26,spins,11,1,58,17,17,0.2931,0.2931,0.2931,0.2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63560,225000,28.25,0
81154,2026-04-09 15:10:22,2026-04-08,0,8,26,spins,11,1,59,17,18,0.2881,0.3051,0.2881,0.2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63560,225000,28.25,0
81155,2026-04-09 15:10:25,2026-04-08,0,9,26,spins,11,1,60,17,18,0.2833,0.3000,-0.0436,0.2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,SOON,0,0,0,0,,0,bonus_bs15_gae3_no,2575000,100,47,63560,225000,28.25,0
